"","colony_id","plug.ID","date","run.number","site","species","vol.L","mV.chamber","temp.chamber","salinity.chamber","salinity.lab","temp.InSitu","TA","sample.type","notes","Ta.norm","run","salinity.chamber_initial","salinity.lab_initial","TA_initial","mV.chamber_initial","Ta.norm_initial","mean.blanks","surface.area.cm2","TA.Start.Time","TA.Stop.Time","start.time","stop.time","deltaTA","timediff","umol.cm2.hr","timepoint"
"218","POR-340",340,20200308,8,3,"Porites",0.6,-61.6,28,36.09,37.64,26.8,2267.760656,"Sample","",2371.06975255111,9,36.12,37.89,2348.49847,-64.8,2471.794639675,0.294298361203952,20.2690173682135,"11:07:00 AM","12:49:00 PM",2021-11-17 11:07:00,2021-11-17 12:49:00,100.430588762685,1.7,0.894501927900243,"timepoint2"
"219","POR-385",385,20200308,8,3,"Porites",0.605,-62.3,27.9,35.95,37.65,26.8,2268.852789,"Sample","",2372.8418751625,8,36.25,37.61,2338.971392,-64.5,2443.57539036444,0.294298361203952,17.504418473823,"11:08:00 AM","12:53:00 PM",2021-11-17 11:08:00,2021-11-17 12:53:00,70.4392168407406,1.75,0.711589932992103,"timepoint2"
"220","POR-385",385,20200308,8,3,"Porites",0.605,-62.3,27.9,35.95,37.65,26.8,2268.852789,"Sample","",2372.8418751625,8,36.12,37.74,2336.429914,-64.8,2449.35735984333,0.294298361203952,17.504418473823,"11:08:00 AM","12:53:00 PM",2021-11-17 11:08:00,2021-11-17 12:53:00,76.2211863196297,1.75,0.770000452849919,"timepoint2"
"221","POR-385",385,20200308,8,3,"Porites",0.605,-62.3,27.9,35.95,37.65,26.8,2268.852789,"Sample","",2372.8418751625,9,36.12,37.89,2348.49847,-64.8,2471.794639675,0.294298361203952,17.504418473823,"11:08:00 AM","12:53:00 PM",2021-11-17 11:08:00,2021-11-17 12:53:00,98.658466151296,1.75,0.996665983331882,"timepoint2"
"222","POC-372",372,20200308,8,3,"Pocillopora",0.615,-63,27.44,35.97,37.68,26.8,2321.656888,"Sample","",2430.00087610667,8,36.25,37.61,2338.971392,-64.5,2443.57539036444,0.294298361203952,36.0710007645678,"11:13:00 AM","1:03:00 PM",2021-11-17 11:13:00,2021-11-17 13:03:00,13.280215896574,1.83333333333333,0.0631722379838152,"timepoint2"
"223","POC-372",372,20200308,8,3,"Pocillopora",0.615,-63,27.44,35.97,37.68,26.8,2321.656888,"Sample","",2430.00087610667,8,36.12,37.74,2336.429914,-64.8,2449.35735984333,0.294298361203952,36.0710007645678,"11:13:00 AM","1:03:00 PM",2021-11-17 11:13:00,2021-11-17 13:03:00,19.0621853754631,1.83333333333333,0.0906763052956852,"timepoint2"
"224","POC-372",372,20200308,8,3,"Pocillopora",0.615,-63,27.44,35.97,37.68,26.8,2321.656888,"Sample","",2430.00087610667,9,36.12,37.89,2348.49847,-64.8,2471.794639675,0.294298361203952,36.0710007645678,"11:13:00 AM","1:03:00 PM",2021-11-17 11:13:00,2021-11-17 13:03:00,41.4994652071294,1.83333333333333,0.197407490411519,"timepoint2"
"225","POC-375",375,20200308,8,3,"Pocillopora",0.6,-62.7,27.99,35.99,37.65,26.8,2303.38151,"Sample","",2408.95316254167,8,36.25,37.61,2338.971392,-64.5,2443.57539036444,0.294298361203952,59.9498028523825,"11:08:00 AM","12:51:00 PM",2021-11-17 11:08:00,2021-11-17 12:51:00,34.3279294615739,1.71666666666667,0.102369542878338,"timepoint2"
"226","POC-375",375,20200308,8,3,"Pocillopora",0.6,-62.7,27.99,35.99,37.65,26.8,2303.38151,"Sample","",2408.95316254167,8,36.12,37.74,2336.429914,-64.8,2449.35735984333,0.294298361203952,59.9498028523825,"11:08:00 AM","12:51:00 PM",2021-11-17 11:08:00,2021-11-17 12:51:00,40.109898940463,1.71666666666667,0.119611991863003,"timepoint2"
"227","POC-375",375,20200308,8,3,"Pocillopora",0.6,-62.7,27.99,35.99,37.65,26.8,2303.38151,"Sample","",2408.95316254167,9,36.12,37.89,2348.49847,-64.8,2471.794639675,0.294298361203952,59.9498028523825,"11:08:00 AM","12:51:00 PM",2021-11-17 11:08:00,2021-11-17 12:51:00,62.5471787721293,1.71666666666667,0.186522350740667,"timepoint2"
"228","POC-346",346,20200308,8,3,"Pocillopora",0.605,-63.4,27.64,35.88,37.77,26.8,2325.315113,"Sample","",2439.64310605583,8,36.25,37.61,2338.971392,-64.5,2443.57539036444,0.294298361203952,24.3429662125861,"11:15:00 AM","12:59:00 PM",2021-11-17 11:15:00,2021-11-17 12:59:00,3.63798594740714,1.73333333333333,0.0266812667416035,"timepoint2"
"229","POC-346",346,20200308,8,3,"Pocillopora",0.605,-63.4,27.64,35.88,37.77,26.8,2325.315113,"Sample","",2439.64310605583,8,36.12,37.74,2336.429914,-64.8,2449.35735984333,0.294298361203952,24.3429662125861,"11:15:00 AM","12:59:00 PM",2021-11-17 11:15:00,2021-11-17 12:59:00,9.41995542629623,1.73333333333333,0.0690866724216342,"timepoint2"
"230","POC-346",346,20200308,8,3,"Pocillopora",0.605,-63.4,27.64,35.88,37.77,26.8,2325.315113,"Sample","",2439.64310605583,9,36.12,37.89,2348.49847,-64.8,2471.794639675,0.294298361203952,24.3429662125861,"11:15:00 AM","12:59:00 PM",2021-11-17 11:15:00,2021-11-17 12:59:00,31.8572352579625,1.73333333333333,0.233643396059163,"timepoint2"
"231","ACR-393",393,20200308,8,3,"Acropora",0.6,-60.5,27.51,36.57,37.72,26.8,2319.929894,"Sample","",2430.77098893556,8,36.25,37.61,2338.971392,-64.5,2443.57539036444,0.294298361203952,20.4261393622114,"11:07:00 AM","12:47:00 PM",2021-11-17 11:07:00,2021-11-17 12:47:00,12.510103067685,1.66666666666667,0.112777570838727,"timepoint2"
"232","ACR-393",393,20200308,8,3,"Acropora",0.6,-60.5,27.51,36.57,37.72,26.8,2319.929894,"Sample","",2430.77098893556,8,36.12,37.74,2336.429914,-64.8,2449.35735984333,0.294298361203952,20.4261393622114,"11:07:00 AM","12:47:00 PM",2021-11-17 11:07:00,2021-11-17 12:47:00,18.2920725465741,1.66666666666667,0.164901559663181,"timepoint2"
"233","ACR-393",393,20200308,8,3,"Acropora",0.6,-60.5,27.51,36.57,37.72,26.8,2319.929894,"Sample","",2430.77098893556,9,36.12,37.89,2348.49847,-64.8,2471.794639675,0.294298361203952,20.4261393622114,"11:07:00 AM","12:47:00 PM",2021-11-17 11:07:00,2021-11-17 12:47:00,40.7293523782403,1.66666666666667,0.367171828897051,"timepoint2"
"234","POC-395",395,20200308,8,3,"Pocillopora",0.615,-64.1,27.64,35.9,37.74,26.8,2316.50503,"Sample","",2428.46943978333,8,36.25,37.61,2338.971392,-64.5,2443.57539036444,0.294298361203952,22.8166382708928,"11:12:00 AM","12:56:00 PM",2021-11-17 11:12:00,2021-11-17 12:56:00,14.8116522199073,1.73333333333333,0.117812267234087,"timepoint2"
"235","POC-395",395,20200308,8,3,"Pocillopora",0.615,-64.1,27.64,35.9,37.74,26.8,2316.50503,"Sample","",2428.46943978333,8,36.12,37.74,2336.429914,-64.8,2449.35735984333,0.294298361203952,22.8166382708928,"11:12:00 AM","12:56:00 PM",2021-11-17 11:12:00,2021-11-17 12:56:00,20.5936216987964,1.73333333333333,0.163802202946369,"timepoint2"
"236","POC-395",395,20200308,8,3,"Pocillopora",0.615,-64.1,27.64,35.9,37.74,26.8,2316.50503,"Sample","",2428.46943978333,9,36.12,37.89,2348.49847,-64.8,2471.794639675,0.294298361203952,22.8166382708928,"11:12:00 AM","12:56:00 PM",2021-11-17 11:12:00,2021-11-17 12:56:00,43.0309015304627,1.73333333333333,0.342268910663248,"timepoint2"
"237","POC-48",48,20200308,9,1,"Pocillopora",0.605,-65.3,29.02,35.99,37.75,26.8,2325.012267,"Sample","",2438.03369664583,8,36.25,37.61,2338.971392,-64.5,2443.57539036444,0.294298361203952,18.7202434273777,"4:02:00 PM","5:52:00 PM",2021-11-17 16:02:00,2021-11-17 17:52:00,5.24739535740749,1.83333333333333,0.0473142404792794,"timepoint2"
"238","POC-48",48,20200308,9,1,"Pocillopora",0.605,-65.3,29.02,35.99,37.75,26.8,2325.012267,"Sample","",2438.03369664583,8,36.12,37.74,2336.429914,-64.8,2449.35735984333,0.294298361203952,18.7202434273777,"4:02:00 PM","5:52:00 PM",2021-11-17 16:02:00,2021-11-17 17:52:00,11.0293648362966,1.83333333333333,0.0994485806108701,"timepoint2"
"239","POC-48",48,20200308,9,1,"Pocillopora",0.605,-65.3,29.02,35.99,37.75,26.8,2325.012267,"Sample","",2438.03369664583,9,36.12,37.89,2348.49847,-64.8,2471.794639675,0.294298361203952,18.7202434273777,"4:02:00 PM","5:52:00 PM",2021-11-17 16:02:00,2021-11-17 17:52:00,33.4666446679629,1.83333333333333,0.301759018713791,"timepoint2"
"240","POC-42",42,20200308,9,1,"Pocillopora",0.61,-65.1,28.97,36.29,37.88,26.8,2322.613515,"Sample","",2443.90555411667,8,36.25,37.61,2338.971392,-64.5,2443.57539036444,0.294298361203952,21.6644103149086,"3:57:00 PM","5:44:00 PM",2021-11-17 15:57:00,2021-11-17 17:44:00,-0.624462113426186,1.78333333333333,0,"timepoint2"
"241","POC-42",42,20200308,9,1,"Pocillopora",0.61,-65.1,28.97,36.29,37.88,26.8,2322.613515,"Sample","",2443.90555411667,8,36.12,37.74,2336.429914,-64.8,2449.35735984333,0.294298361203952,21.6644103149086,"3:57:00 PM","5:44:00 PM",2021-11-17 15:57:00,2021-11-17 17:44:00,5.15750736546291,1.78333333333333,0.0416520067578775,"timepoint2"
"242","POC-42",42,20200308,9,1,"Pocillopora",0.61,-65.1,28.97,36.29,37.88,26.8,2322.613515,"Sample","",2443.90555411667,9,36.12,37.89,2348.49847,-64.8,2471.794639675,0.294298361203952,21.6644103149086,"3:57:00 PM","5:44:00 PM",2021-11-17 15:57:00,2021-11-17 17:44:00,27.5947871971292,1.78333333333333,0.222855379812696,"timepoint2"
"243","POR-73",73,20200308,9,1,"Porites",0.59,-65.2,29.16,36.01,37.96,26.8,2216.3131,"Sample","",2336.97903544444,8,36.25,37.61,2338.971392,-64.5,2443.57539036444,0.294298361203952,31.6416569337715,"4:03:00 PM","5:45:00 PM",2021-11-17 16:03:00,2021-11-17 17:45:00,106.302056558796,1.7,0.596391132437758,"timepoint2"
"244","POR-73",73,20200308,9,1,"Porites",0.59,-65.2,29.16,36.01,37.96,26.8,2216.3131,"Sample","",2336.97903544444,8,36.12,37.74,2336.429914,-64.8,2449.35735984333,0.294298361203952,31.6416569337715,"4:03:00 PM","5:45:00 PM",2021-11-17 16:03:00,2021-11-17 17:45:00,112.084026037685,1.7,0.628829971693214,"timepoint2"
"245","POR-73",73,20200308,9,1,"Porites",0.59,-65.2,29.16,36.01,37.96,26.8,2216.3131,"Sample","",2336.97903544444,9,36.12,37.89,2348.49847,-64.8,2471.794639675,0.294298361203952,31.6416569337715,"4:03:00 PM","5:45:00 PM",2021-11-17 16:03:00,2021-11-17 17:45:00,134.521305869351,1.7,0.754710835721738,"timepoint2"
"246","ACR-186",186,20200308,9,1,"Acropora",0.605,-65,28.86,35.87,37.95,26.8,2294.35842,"Sample","",2418.63616775,8,36.25,37.61,2338.971392,-64.5,2443.57539036444,0.294298361203952,29.5504380136574,"3:58:00 PM","5:50:00 PM",2021-11-17 15:58:00,2021-11-17 17:50:00,24.6449242532402,1.86666666666667,0.138260398873644,"timepoint2"
"247","ACR-186",186,20200308,9,1,"Acropora",0.605,-65,28.86,35.87,37.95,26.8,2294.35842,"Sample","",2418.63616775,8,36.12,37.74,2336.429914,-64.8,2449.35735984333,0.294298361203952,29.5504380136574,"3:58:00 PM","5:50:00 PM",2021-11-17 15:58:00,2021-11-17 17:50:00,30.4268937321293,1.86666666666667,0.170697804572764,"timepoint2"
"248","ACR-186",186,20200308,9,1,"Acropora",0.605,-65,28.86,35.87,37.95,26.8,2294.35842,"Sample","",2418.63616775,9,36.12,37.89,2348.49847,-64.8,2471.794639675,0.294298361203952,29.5504380136574,"3:58:00 PM","5:50:00 PM",2021-11-17 15:58:00,2021-11-17 17:50:00,52.8641735637956,1.86666666666667,0.296573105599825,"timepoint2"
"249","ACR-150",150,20200308,9,1,"Acropora",0.6,-64.4,28.89,36.03,37.95,26.8,2284.406623,"Sample","",2408.14531507917,8,36.25,37.61,2338.971392,-64.5,2443.57539036444,0.294298361203952,21.4511733230544,"4:00:00 PM","5:56:00 PM",2021-11-17 16:00:00,2021-11-17 17:56:00,35.1357769240738,1.93333333333333,0.260009166308572,"timepoint2"
"250","ACR-150",150,20200308,9,1,"Acropora",0.6,-64.4,28.89,36.03,37.95,26.8,2284.406623,"Sample","",2408.14531507917,8,36.12,37.74,2336.429914,-64.8,2449.35735984333,0.294298361203952,21.4511733230544,"4:00:00 PM","5:56:00 PM",2021-11-17 16:00:00,2021-11-17 17:56:00,40.9177464029629,1.93333333333333,0.302796467328733,"timepoint2"
"251","ACR-150",150,20200308,9,1,"Acropora",0.6,-64.4,28.89,36.03,37.95,26.8,2284.406623,"Sample","",2408.14531507917,9,36.12,37.89,2348.49847,-64.8,2471.794639675,0.294298361203952,21.4511733230544,"4:00:00 PM","5:56:00 PM",2021-11-17 16:00:00,2021-11-17 17:56:00,63.3550262346292,1.93333333333333,0.468835158770518,"timepoint2"
"252","ACR-173",173,20200308,9,1,"Acropora",0.6,-64.2,29.21,35.99,37.95,26.8,2267.797436,"Sample","",2390.63646378333,8,36.25,37.61,2338.971392,-64.5,2443.57539036444,0.294298361203952,34.0059688434533,"4:02:00 PM","5:48:00 PM",2021-11-17 16:02:00,2021-11-17 17:48:00,52.644628219907,1.76666666666667,0.268931196440337,"timepoint2"
"253","ACR-173",173,20200308,9,1,"Acropora",0.6,-64.2,29.21,35.99,37.95,26.8,2267.797436,"Sample","",2390.63646378333,8,36.12,37.74,2336.429914,-64.8,2449.35735984333,0.294298361203952,34.0059688434533,"4:02:00 PM","5:48:00 PM",2021-11-17 16:02:00,2021-11-17 17:48:00,58.4265976987961,1.76666666666667,0.298467960632949,"timepoint2"
"254","ACR-173",173,20200308,9,1,"Acropora",0.6,-64.2,29.21,35.99,37.95,26.8,2267.797436,"Sample","",2390.63646378333,9,36.12,37.89,2348.49847,-64.8,2471.794639675,0.294298361203952,34.0059688434533,"4:02:00 PM","5:48:00 PM",2021-11-17 16:02:00,2021-11-17 17:48:00,80.8638775304624,1.76666666666667,0.413087148079598,"timepoint2"
"255","POC-50",50,20200308,9,1,"Pocillopora",0.61,-65.7,28.93,36,37.9,26.8,2329.21094,"Sample","",2452.14151738889,8,36.25,37.61,2338.971392,-64.5,2443.57539036444,0.294298361203952,14.2759355971531,"3:58:00 PM","5:47:00 PM",2021-11-17 15:58:00,2021-11-17 17:47:00,-8.86042538564804,1.81666666666667,0,"timepoint2"
"256","POC-50",50,20200308,9,1,"Pocillopora",0.61,-65.7,28.93,36,37.9,26.8,2329.21094,"Sample","",2452.14151738889,8,36.12,37.74,2336.429914,-64.8,2449.35735984333,0.294298361203952,14.2759355971531,"3:58:00 PM","5:47:00 PM",2021-11-17 15:58:00,2021-11-17 17:47:00,-3.07845590675894,1.81666666666667,0,"timepoint2"
"257","POC-50",50,20200308,9,1,"Pocillopora",0.61,-65.7,28.93,36,37.9,26.8,2329.21094,"Sample","",2452.14151738889,9,36.12,37.89,2348.49847,-64.8,2471.794639675,0.294298361203952,14.2759355971531,"3:58:00 PM","5:47:00 PM",2021-11-17 15:58:00,2021-11-17 17:47:00,19.3588239249073,1.81666666666667,0.232902749319581,"timepoint2"
"258","POC-386",386,20200308,9,3,"Pocillopora",0.61,-65.3,28.84,35.93,38.06,26.8,2324.008566,"Sample","",2456.99350061,8,36.25,37.61,2338.971392,-64.5,2443.57539036444,0.294298361203952,22.2891572910429,"3:58:00 PM","5:53:00 PM",2021-11-17 15:58:00,2021-11-17 17:53:00,-13.7124086067599,1.91666666666667,0,"timepoint2"
"259","POC-386",386,20200308,9,3,"Pocillopora",0.61,-65.3,28.84,35.93,38.06,26.8,2324.008566,"Sample","",2456.99350061,8,36.12,37.74,2336.429914,-64.8,2449.35735984333,0.294298361203952,22.2891572910429,"3:58:00 PM","5:53:00 PM",2021-11-17 15:58:00,2021-11-17 17:53:00,-7.93043912787077,1.91666666666667,0,"timepoint2"
"260","POC-386",386,20200308,9,3,"Pocillopora",0.61,-65.3,28.84,35.93,38.06,26.8,2324.008566,"Sample","",2456.99350061,9,36.12,37.89,2348.49847,-64.8,2471.794639675,0.294298361203952,22.2891572910429,"3:58:00 PM","5:53:00 PM",2021-11-17 15:58:00,2021-11-17 17:53:00,14.5068407037955,1.91666666666667,0.105951735844313,"timepoint2"
"261","POR-354",354,20200308,9,3,"Porites",0.595,-63.8,28.47,36.75,38.06,26.8,2309.655492,"Sample","",2441.81911182,8,36.25,37.61,2338.971392,-64.5,2443.57539036444,0.294298361203952,14.4255755914367,"4:00:00 PM","5:42:00 PM",2021-11-17 16:00:00,2021-11-17 17:42:00,1.46198018324079,1.7,0.0181435396213965,"timepoint2"
"262","POR-354",354,20200308,9,3,"Porites",0.595,-63.8,28.47,36.75,38.06,26.8,2309.655492,"Sample","",2441.81911182,8,36.12,37.74,2336.429914,-64.8,2449.35735984333,0.294298361203952,14.4255755914367,"4:00:00 PM","5:42:00 PM",2021-11-17 16:00:00,2021-11-17 17:42:00,7.24394966212988,1.7,0.0898992265537491,"timepoint2"
"263","POR-354",354,20200308,9,3,"Porites",0.595,-63.8,28.47,36.75,38.06,26.8,2309.655492,"Sample","",2441.81911182,9,36.12,37.89,2348.49847,-64.8,2471.794639675,0.294298361203952,14.4255755914367,"4:00:00 PM","5:42:00 PM",2021-11-17 16:00:00,2021-11-17 17:42:00,29.6812294937962,1.7,0.368351479387842,"timepoint2"
"264","POC-44",44,20200309,10,1,"Pocillopora",0.61,-64.5,28.45,36.36,38.17,26.8,2316.96398,"Sample","",2456.62541990556,10,36.45,38.15,2336.085934,-64.6,2475.60217728056,-3.33309811527783,16.075356528414,"11:29:00 AM","1:13:00 PM",2021-11-17 11:29:00,2021-11-17 13:13:00,22.3098554902779,1.73333333333333,0.249821336603559,"timepoint2"
"265","POC-44",44,20200309,10,1,"Pocillopora",0.61,-64.5,28.45,36.36,38.17,26.8,2316.96398,"Sample","",2456.62541990556,10,36.12,38.14,2334.684612,-64.8,2473.46864171333,-3.33309811527783,16.075356528414,"11:29:00 AM","1:13:00 PM",2021-11-17 11:29:00,2021-11-17 13:13:00,20.1763199230556,1.73333333333333,0.225930428510185,"timepoint2"
"266","POR-79",79,20200309,10,1,"Porites",0.602,-64.2,28.46,36.14,38.17,26.8,2257.741721,"Sample","",2393.83337473806,10,36.45,38.15,2336.085934,-64.6,2475.60217728056,-3.33309811527783,14.7398195794324,"11:30:00 AM","1:14:00 PM",2021-11-17 11:30:00,2021-11-17 13:14:00,85.1019006577783,1.73333333333333,1.02566877071538,"timepoint2"
"267","POR-79",79,20200309,10,1,"Porites",0.602,-64.2,28.46,36.14,38.17,26.8,2257.741721,"Sample","",2393.83337473806,10,36.12,38.14,2334.684612,-64.8,2473.46864171333,-3.33309811527783,14.7398195794324,"11:30:00 AM","1:14:00 PM",2021-11-17 11:30:00,2021-11-17 13:14:00,82.9683650905561,1.73333333333333,0.999954882005536,"timepoint2"
"268","POC-45",45,20200309,10,1,"Pocillopora",0.605,-65.1,28.68,36.33,38.18,26.8,2319.050718,"Sample","",2459.48212259,10,36.45,38.15,2336.085934,-64.6,2475.60217728056,-3.33309811527783,18.4920424360951,"11:29:00 AM","1:20:00 PM",2021-11-17 11:29:00,2021-11-17 13:20:00,19.453152805834,1.85,0.17596828488897,"timepoint2"
"269","POC-45",45,20200309,10,1,"Pocillopora",0.605,-65.1,28.68,36.33,38.18,26.8,2319.050718,"Sample","",2459.48212259,10,36.12,38.14,2334.684612,-64.8,2473.46864171333,-3.33309811527783,18.4920424360951,"11:29:00 AM","1:20:00 PM",2021-11-17 11:29:00,2021-11-17 13:20:00,17.3196172386117,1.85,0.156668863439861,"timepoint2"
"270","POR-69",69,20200309,10,1,"Porites",0.593,-63.4,28.53,36.07,38.14,26.8,2164.332231,"Sample","",2292.989758065,10,36.45,38.15,2336.085934,-64.6,2475.60217728056,-3.33309811527783,25.7009491607103,"11:30:00 AM","1:17:00 PM",2021-11-17 11:30:00,2021-11-17 13:17:00,185.945517330834,1.78333333333333,1.23056442208004,"timepoint2"
"271","POR-69",69,20200309,10,1,"Porites",0.593,-63.4,28.53,36.07,38.14,26.8,2164.332231,"Sample","",2292.989758065,10,36.12,38.14,2334.684612,-64.8,2473.46864171333,-3.33309811527783,25.7009491607103,"11:30:00 AM","1:17:00 PM",2021-11-17 11:30:00,2021-11-17 13:17:00,183.811981763611,1.78333333333333,1.21644494773103,"timepoint2"
"272","POC-68",68,20200309,10,1,"Pocillopora",0.613,-64.9,28.46,36.04,38.16,26.8,2321.23544,"Sample","",2460.5095664,10,36.45,38.15,2336.085934,-64.6,2475.60217728056,-3.33309811527783,17.1939154856844,"11:30:00 AM","1:16:00 PM",2021-11-17 11:30:00,2021-11-17 13:16:00,18.4257089958339,1.76666666666667,0.190195798029441,"timepoint2"
"273","POC-68",68,20200309,10,1,"Pocillopora",0.613,-64.9,28.46,36.04,38.16,26.8,2321.23544,"Sample","",2460.5095664,10,36.12,38.14,2334.684612,-64.8,2473.46864171333,-3.33309811527783,17.1939154856844,"11:30:00 AM","1:16:00 PM",2021-11-17 11:30:00,2021-11-17 13:16:00,16.2921734286117,1.76666666666667,0.168172792026048,"timepoint2"
"274","POR-71",71,20200309,10,1,"Porites",0.602,-63,28.63,36.05,38.17,26.8,2184.291783,"Sample","",2315.9560376975,10,36.45,38.15,2336.085934,-64.6,2475.60217728056,-3.33309811527783,24.2120312175879,"11:30:00 AM","1:18:00 PM",2021-11-17 11:30:00,2021-11-17 13:18:00,162.979237698333,1.8,1.15151786772595,"timepoint2"
"275","POR-71",71,20200309,10,1,"Porites",0.602,-63,28.63,36.05,38.17,26.8,2184.291783,"Sample","",2315.9560376975,10,36.12,38.14,2334.684612,-64.8,2473.46864171333,-3.33309811527783,24.2120312175879,"11:30:00 AM","1:18:00 PM",2021-11-17 11:30:00,2021-11-17 13:18:00,160.845702131111,1.8,1.13644352843107,"timepoint2"
"276","ACR-139",139,20200309,10,1,"Acropora",0.615,-64.4,28.73,36.01,38.17,26.8,2297.472022,"Sample","",2435.95852999278,10,36.45,38.15,2336.085934,-64.6,2475.60217728056,-3.33309811527783,19.8088743857913,"11:29:00 AM","1:22:00 PM",2021-11-17 11:29:00,2021-11-17 13:22:00,42.9767454030559,1.88333333333333,0.362382558032384,"timepoint2"
"277","ACR-139",139,20200309,10,1,"Acropora",0.615,-64.4,28.73,36.01,38.17,26.8,2297.472022,"Sample","",2435.95852999278,10,36.12,38.14,2334.684612,-64.8,2473.46864171333,-3.33309811527783,19.8088743857913,"11:29:00 AM","1:22:00 PM",2021-11-17 11:29:00,2021-11-17 13:22:00,40.8432098358337,1.88333333333333,0.34439245503012,"timepoint2"
"278","POR-77",77,20200309,10,1,"Porites",0.6,-62.1,28.25,36.67,38.17,26.8,2231.060186,"Sample","",2365.54353610056,10,36.45,38.15,2336.085934,-64.6,2475.60217728056,-3.33309811527783,17.0629804906861,"11:30:00 AM","1:11:00 PM",2021-11-17 11:30:00,2021-11-17 13:11:00,113.391739295277,1.68333333333333,1.21158332558859,"timepoint2"
"279","POR-77",77,20200309,10,1,"Porites",0.6,-62.1,28.25,36.67,38.17,26.8,2231.060186,"Sample","",2365.54353610056,10,36.12,38.14,2334.684612,-64.8,2473.46864171333,-3.33309811527783,17.0629804906861,"11:30:00 AM","1:11:00 PM",2021-11-17 11:30:00,2021-11-17 13:11:00,111.258203728055,1.68333333333333,1.18878663745362,"timepoint2"
"280","ACR-145",145,20200309,10,1,"Acropora",0.615,-65.3,28.55,36.08,38.17,26.8,2313.159752,"Sample","",2452.59188149556,10,36.45,38.15,2336.085934,-64.6,2475.60217728056,-3.33309811527783,14.3245685952952,"11:29:00 AM","1:15:00 PM",2021-11-17 11:29:00,2021-11-17 13:15:00,26.3433939002778,1.76666666666667,0.327458534018137,"timepoint2"
"281","ACR-145",145,20200309,10,1,"Acropora",0.615,-65.3,28.55,36.08,38.17,26.8,2313.159752,"Sample","",2452.59188149556,10,36.12,38.14,2334.684612,-64.8,2473.46864171333,-3.33309811527783,14.3245685952952,"11:29:00 AM","1:15:00 PM",2021-11-17 11:29:00,2021-11-17 13:15:00,24.2098583330555,1.76666666666667,0.300937865050317,"timepoint2"
"282","POC-55",55,20200309,11,1,"Pocillopora",0.6,-65.6,28.58,36.37,38.17,26.8,2314.567947,"Sample","",2454.08495936083,10,36.45,38.15,2336.085934,-64.6,2475.60217728056,-3.33309811527783,20.1268593736441,"4:01:00 PM","5:49:00 PM",2021-11-17 16:01:00,2021-11-17 17:49:00,24.8503160349999,1.8,0.210513662629141,"timepoint2"
"283","POC-55",55,20200309,11,1,"Pocillopora",0.6,-65.6,28.58,36.37,38.17,26.8,2314.567947,"Sample","",2454.08495936083,10,36.12,38.14,2334.684612,-64.8,2473.46864171333,-3.33309811527783,20.1268593736441,"4:01:00 PM","5:49:00 PM",2021-11-17 16:01:00,2021-11-17 17:49:00,22.7167804677777,1.8,0.192439913145516,"timepoint2"
"284","POR-80",80,20200309,11,1,"Porites",0.605,-64,28.7,36.21,38.17,26.8,2243.569932,"Sample","",2378.80734179,10,36.45,38.15,2336.085934,-64.6,2475.60217728056,-3.33309811527783,16.6327655071206,"3:58:00 PM","5:47:00 PM",2021-11-17 15:58:00,2021-11-17 17:47:00,100.127933605834,1.81666666666667,1.02545487453815,"timepoint2"
"285","POR-80",80,20200309,11,1,"Porites",0.605,-64,28.7,36.21,38.17,26.8,2243.569932,"Sample","",2378.80734179,10,36.12,38.14,2334.684612,-64.8,2473.46864171333,-3.33309811527783,16.6327655071206,"3:58:00 PM","5:47:00 PM",2021-11-17 15:58:00,2021-11-17 17:47:00,97.9943980386113,1.81666666666667,1.00360438418427,"timepoint2"
