sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
164534	POC_222_TP3	POC-222-TP3_S414_L001_R1_001.fastq.gz	2794689c27f91d27fde50878d279aef84379b132bb5b981036153319e7f81204	POC-222-TP3_S414_L001_R2_001.fastq.gz	8758d0e23b5db2ab4f7daece2f53253ce72b097d8603741e83771d7355790b8d	833	20230425T191341_rcunning	1.3854011491806768	1.0312832517556927	0.02011066184294531	1.0308576292828262	0.020004256224728664	0.0	0.0	0.00042562247286656737	0.00010640561821664184	1.0	0.0021281123643328366	0	0	0.02426048095339434	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	verrucosa	-17.48710000	-149.88766000	20200910	2
164613	POC_391_TP3	POC-391-TP3_S305_L001_R1_001.fastq.gz	8a5bb6f3568d424364a85fe319a66a9c26f9986635d17035ccfb3969d042ee78	POC-391-TP3_S305_L001_R2_001.fastq.gz	eb0e7eb2fb641361429eac29b6b5d9f718a828b94abe4c979ab73e10c3ccd14c	833	20230425T191341_rcunning	1.5454893454127856	1.0390455531453362	0.024754370294755645	1.038279954064055	0.02449917060099528	0.0	0.0	0.0007655990812811025	0.00025519969376036747	1.0	0.0026795967844838588	0	0	0.02628556845731785	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	verrucosa	-17.48150000	-149.84908000	20200908	2
164558	POC_257_TP2	POC-257-TP2_S220_L001_R1_001.fastq.gz	7e80faeae80eb088431e517b07988584ae4644f2ff30e5bc45c04e9857ed8b8c	POC-257-TP2_S220_L001_R2_001.fastq.gz	e710aef745559c5eafb1abdc9ea3c344b2f7e687944e9313568b71e213c00d13	833	20230425T191341_rcunning	1.405703289013296	1.0573827851644506	0.025542337298810357	1.0484604618614415	0.025017494751574526	0.0013995801259622112	0.0001749475157452764	0.007522743177046886	0.0003498950314905528	1.0	0.003673897830650805	0	0	0.021693491952414275	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	verrucosa	-17.48710000	-149.88766000	20200303	2
164634	POC_44_TP1	POC-44-TP1_S165_L001_R1_001.fastq.gz	e551ff7f02093dec5e090d071ff50d20dbc4cefd3cb16533268dc241e491ded1	POC-44-TP1_S165_L001_R2_001.fastq.gz	7a93b6adfdb5d6074f7f64a4d1f62f1dbdbeeeb0446e8d4be552f02b515ede2c	833	20230425T191341_rcunning	1.4385871871022486	1.053669919389054	0.02184980907933814	1.0487908358082307	0.02078913873568095	0.0	0.0	0.00487908358082308	0.0010606703436571913	1.0	0.0020152736529486636	0	0	0.005833686890114553	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	verrucosa	-17.47687200	-149.80594000	20200110	2
164563	POC_259_TP3	POC-259-TP3_S289_L001_R1_001.fastq.gz	a3361da77361b46f938a1749419a4dd2a8d8863ec6e336b1d59357dd8d7662f3	POC-259-TP3_S289_L001_R2_001.fastq.gz	528a7eddad79f8ec0d3318601c34219a78bd06c55cb85cb0d6a9241834ffcc67	833	20230425T191341_rcunning	1.5459493785720766	1.0696725029483807	0.023133448244579517	1.052435816021047	0.021954095981130364	0.0020865463122561917	0.00018143880976140796	0.015150140615077565	0.0009979134536877439	1.0	0.0017236686927333757	0	0	0.012337839063775741	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	verrucosa	-17.48710000	-149.88766000	20200910	2
164621	POC_40_TP1	POC-40-TP1_S152_L001_R1_001.fastq.gz	61e234dd62ce80c1b64d9fd2bc29bf04c936e9ff81190d997599ba0b4dec24b1	POC-40-TP1_S152_L001_R2_001.fastq.gz	3a58017949aec2b448e3b37bd2f94833634d56421dae35aa18deec73a7493592	833	20230425T191341_rcunning	1.7742296918767506	1.0631652661064426	0.027030812324929973	1.053921568627451	0.025630252100840335	0.0	0.0	0.009243697478991597	0.0014005602240896359	1.0	0.002380952380952381	0	0	0.008403361344537815	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	verrucosa	-17.47687200	-149.80594000	20200110	2
164591	POC_373_TP1	POC-373-TP1_S190_L001_R1_001.fastq.gz	c41b88abd22ddd1f52dd0a8b62ab188cf6bde137588726ade520c2cfe72cc112	POC-373-TP1_S190_L001_R2_001.fastq.gz	e107de57a18f3d683ab2cd9570c69d20dd64ff5af65450d9599f6f89ff9391fc	833	20230425T191341_rcunning	1.6842105263157894	1.0814338997099047	0.031496062992125984	1.0495234148363033	0.029631164525486947	0.007874015748031496	0.00020721094073767094	0.02403646912556983	0.0016576875259013675	1.0	0.004144218814753419	0	0	0.015748031496062992	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	verrucosa	-17.48150000	-149.84908000	20200106	2
164595	POC_375_TP1	POC-375-TP1_S191_L001_R1_001.fastq.gz	dec843b485ffe6f2f5c4751750e1c36e6860ba5c95fef9b76e0b93f06cf9439e	POC-375-TP1_S191_L001_R2_001.fastq.gz	74eb1f514aefef0848a192d19f5f7e36f2936e792c9775f4b08755831325216f	833	20230425T191341_rcunning	1.5428440156214105	1.0572019297036526	0.023891569032850907	1.0461750516884907	0.022168619342981852	0.0	0.0	0.011026878015161957	0.0017229496898690559	1.0	0.002297266253158741	0	0	0.013094417643004825	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	verrucosa	-17.48150000	-149.84908000	20200106	2
164786	POR_44_TP3	POR-44-TP3_S388_L001_R1_001.fastq.gz	8bcbcb8047119f11f8fb654978756f7c9ad2c7c9c0a10cd3977f5fbaa6756ed4	POR-44-TP3_S388_L001_R2_001.fastq.gz	cd662dde3c590f4c13294ef2685263621d1c9e2b6934793428abeb1fb6cb9606	833	20230425T191341_rcunning	1.4122284794851168	1.0466613032984715	0.026065969428801287	1.0466613032984715	0.026065969428801287	0.0	0.0	0.0	0.0	1.0	0.0028962188254223653	0	0	0.007401448109412711	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	NoData	2
164636	POC_44_TP4	POC-44-TP4_S205_L001_R1_001.fastq.gz	035e2e324b5a9cee708cd198ce2d6ae8de1f3747a0584766fe9e9ef9ff1e88f6	POC-44-TP4_S205_L001_R2_001.fastq.gz	79d5147751bd32eb10340b98cd16ebce6f18aa28504bd497634f6b54ed135420	833	20230425T191341_rcunning	1.4406712473572938	1.0502114164904863	0.02206659619450317	1.0502114164904863	0.02206659619450317	0.0	0.0	0.0	0.0	1.0	0.002642706131078224	0	0	0.010174418604651164	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	verrucosa	-17.47687200	-149.80594000	20201101	2
164670	POC_68_TP1	POC-68-TP1_S475_L001_R1_001.fastq.gz	433ec5e9c2100fa9d5fe68d9f55824d82c8fd81ed0f0861a0e37020d8cf31566	POC-68-TP1_S475_L001_R2_001.fastq.gz	95ca8717c4a50add29253e4587f53436b59275ebf10e08ae0061f7176a3167fe	833	20230425T191341_rcunning	1.4238978306508048	1.0526592022393282	0.02781665500349895	1.0440867739678097	0.027116864940517845	0.0010496850944716584	0.0001749475157452764	0.007522743177046886	0.0005248425472358292	1.0	0.003324002799160252	0	0	0.01364590622813156	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	verrucosa	-17.47687200	-149.80594000	20200110	2
164672	POC_68_TP3	POC-68-TP3_S397_L001_R1_001.fastq.gz	7ac33ac79a6f37d85eaa30a575b81ee4ca1bb0937e99e6c342585b3d24d38c67	POC-68-TP3_S397_L001_R2_001.fastq.gz	e0a5af88fd63faad691790d5c1f177886c86eadda886627d3b390aa3f2d90637	833	20230425T191341_rcunning	1.3884477459016393	1.053406762295082	0.021132172131147542	1.041623975409836	0.020619877049180328	0.0012807377049180327	0.00025614754098360657	0.010502049180327868	0.00025614754098360657	1.0	0.0028176229508196722	0	0	0.01716188524590164	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	verrucosa	-17.47687200	-149.80594000	20200911	2
164592	POC_373_TP2	POC-373-TP2_S74_L001_R1_001.fastq.gz	2e7c089e00d05ceaf7492639938e31553d11a7b135c97a51644f6196da16cc47	POC-373-TP2_S74_L001_R2_001.fastq.gz	7793172701e33ec3f65e863398a88df58d6034aefa2fedb82f55c0f62df41dc7	833	20230425T191341_rcunning	1.6649265905383361	1.06394779771615	0.022512234910277325	1.0495921696574224	0.02202283849918434	0.0016313213703099511	0.0001631321370309951	0.012724306688417618	0.0003262642740619902	1.0	0.0037520391517128875	0	0	0.024306688417618273	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	verrucosa	-17.48150000	-149.84908000	20200304	2
164664	POC_56_TP1	POC-56-TP1_S167_L001_R1_001.fastq.gz	4d74da9fba41af0e2cdb91fad4a945f62948b0d0e416777eba25d5b36fb87596	POC-56-TP1_S167_L001_R2_001.fastq.gz	e31a2e361741ad5a739c3c14df6c69c65e1e26d8b149d21831f3b42cc329efc2	833	20230425T191341_rcunning	2.065951587186549	1.0816060298594	0.030874039715900855	1.0489926076242935	0.028409914480359472	0.001739382519205682	0.00014494854326714017	0.030874039715900855	0.0023191766922742428	1.0	0.003188867951877084	0	0	0.015944339759385417	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	verrucosa	-17.47687200	-149.80594000	20200110	2
164622	POC_40_TP2	POC-40-TP2_S57_L001_R1_001.fastq.gz	6ca1380365ff60359b7a4dea10453ea58835e306f58072ad351193f1d7fdb696	POC-40-TP2_S57_L001_R2_001.fastq.gz	eb27b9274b0a739af6eb53adecf604d0cf88738ffe5a7944b966263446a74375	833	20230425T191341_rcunning	1.5741695646960068	1.0474877083583163	0.024103609545509053	1.039932845664948	0.022904424991006117	0.0	0.0	0.007554862693368509	0.001199184554502938	1.0	0.002878042930807051	0	0	0.016668665307590837	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	verrucosa	-17.47687200	-149.80594000	20200305	2
164535	POC_222_TP4	POC-222-TP4_S198_L001_R1_001.fastq.gz	85fdf0c399ccb5166bb9422a2173398d8747a1a9c312ba7594eb9e0a09413894	POC-222-TP4_S198_L001_R2_001.fastq.gz	deea7307b5a60c3c6b832a5f8f97ba052b8e367521c8638b90faa63e78fd500e	833	20230425T191341_rcunning	1.7478056620101372	1.0396835208307578	0.026702929904809	1.0351094078378045	0.025713932500927184	0.0	0.0	0.004574112992953393	0.0009889974038818149	1.0	0.002596118185189764	0	0	0.012115218197552232	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	verrucosa	-17.48710000	-149.88766000	20201030	2
164597	POC_375_TP3	POC-375-TP3_S317_L001_R1_001.fastq.gz	7f160c497a0d6ef2a9bd5f0697b7686b5f346ba4d6215dab8dcc5bb99af21dfe	POC-375-TP3_S317_L001_R2_001.fastq.gz	ab5f4099226bea50875832c2c3576c95cb3c50849dc0732410ac3db8cea68558	833	20230425T191341_rcunning	1.5461928934010152	1.0393908629441624	0.026395939086294416	1.0375634517766497	0.025786802030456853	0.0	0.0	0.0018274111675126903	0.0006091370558375635	1.0	0.0046700507614213195	0	0	0.008121827411167513	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	verrucosa	-17.48150000	-149.84908000	20200908	2
164588	POC_372_TP2	POC-372-TP2_S89_L001_R1_001.fastq.gz	5804c6339042ed6e6d24c499830e1721d6d1655df084e7d6aa5eb84a994a9eef	POC-372-TP2_S89_L001_R2_001.fastq.gz	f5aa9fa439fa9ade55813e424752d27aef9d9bcc6e377cecdaf125f2f72f8605	833	20230425T191341_rcunning	1.5218248175182483	1.056058394160584	0.020583941605839415	1.0471532846715328	0.019781021897810218	0.0010218978102189782	0.00014598540145985403	0.007883211678832117	0.000656934306569343	1.0	0.0020437956204379564	0	0	0.015328467153284672	0.0009489051094890511	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	verrucosa	-17.48150000	-149.84908000	20200304	2
164644	POC_47_TP4	POC-47-TP4_S206_L001_R1_001.fastq.gz	3ad4a7d861c77f7278157e28b4bf5527fffc6f65e9a65a46dda91d495817ad29	POC-47-TP4_S206_L001_R2_001.fastq.gz	b8a91f5b9e7e0297df5ed7d3a4fdc232b5caca99fb7478c692d566d206ac158f	833	20230425T191341_rcunning	1.5347326916386408	1.049750666821292	0.02400556650817581	1.046851443813058	0.023657659747187754	0.0	0.0	0.0028992230082337932	0.0003479067609880552	1.0	0.0027832540879044417	0	0	0.004986663574162125	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	verrucosa	-17.47687200	-149.80594000	20201101	2
164635	POC_44_TP2	POC-44-TP2_S93_L001_R1_001.fastq.gz	cd5b2bede68afa92a956b94909e9107275c1e012d13307953eb9363c89a7ce31	POC-44-TP2_S93_L001_R2_001.fastq.gz	d0f4ab830725600c36907a5640905d7203c70040e1d280ef6859a840180490cc	833	20230425T191341_rcunning	1.5848300970873785	1.0786407766990291	0.026456310679611652	1.0741504854368933	0.025849514563106798	0.0	0.0	0.004490291262135922	0.0006067961165048543	1.0	0.00279126213592233	0	0	0.006796116504854369	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	verrucosa	-17.47687200	-149.80594000	20200305	2
164532	POC_222_TP1	POC-222-TP1_S180_L001_R1_001.fastq.gz	6f1ee4fa1745ce728feee50d1f668aaf3ef94341822a53dfd9a927dd39100f0a	POC-222-TP1_S180_L001_R2_001.fastq.gz	a7e9c855dd2e6c4638b111758e63f1f577796a1399bde66b961e0d58f5fb60aa	833	20230425T191341_rcunning	1.5553097345132743	1.0513590391908976	0.03176359039190898	1.0480404551201012	0.030973451327433628	0.0	0.0	0.00331858407079646	0.0007901390644753476	1.0	0.0045828065739570165	0	0	0.037294563843236414	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	verrucosa	-17.48710000	-149.88766000	20200103	2
164694	POR_224_TP3	POR-224-TP3_S412_L001_R1_001.fastq.gz	6a2244015387d1f04994ab00a19c65f5a629181be08f07cc4d564e4c59e3b1bf	POR-224-TP3_S412_L001_R2_001.fastq.gz	8b89549c3835e39dda1448424c1cdb5d2dd303e0b04fa2b7780363a00cdd0bb6	833	20230425T191341_rcunning	1.2153737159050655	1.030464045341835	0.018065887353878853	1.030464045341835	0.018065887353878853	0.0	0.0	0.0	0.0	1.0	0.0010626992561105207	0	0	0.00522493800921006	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48710000	-149.88766000	20200910	2
164695	POR_224_TP4	POR-224-TP4_S330_L001_R1_001.fastq.gz	56f915be6c07d12c70a2d01a2fa5dbb11f0031fa62533c0fb15806c44d4a4e09	POR-224-TP4_S330_L001_R2_001.fastq.gz	4c6eaf53dc23aac120e779e717c426aa3765b7ce172400b277c93686046ca08e	833	20230425T191341_rcunning	1.2211663871809204	1.0272032792994223	0.017514440096888392	1.0268306316377864	0.01742127818147941	0.0	0.0	0.0003726476616359232	9.31619154089808e-05	1.0	0.0011179429849077697	0	0	0.006148686416992733	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48710000	-149.88766000	20201030	2
164753	POR_357_TP1	POR-357-TP1_S19_L001_R1_001.fastq.gz	d8080a6ca2bfe0a7796f576ef379ff3df0c6e2a617e5bb1fced0757bcf372f5e	POR-357-TP1_S19_L001_R2_001.fastq.gz	0b62ab46407e9896a4e9e785086b2aa4bec1c38919aff98bcd0a066d0695c9a2	833	20230425T191341_rcunning	1.2808281198551201	1.0307869608165954	0.015187685215673362	1.029428712545275	0.014940730984524201	0.0	0.0	0.001358248271320382	0.0002469542311491604	1.0	0.000699703654922621	0.00016463615409944023	0	0.022678630227197894	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48150000	-149.84908000	20200106	2
164705	POR_242_TP3	POR-242-TP3_S443_L001_R1_001.fastq.gz	236fb9def1b7a82c95de70608332836dde71445c927cddbecf4808ef72a396b3	POR-242-TP3_S443_L001_R2_001.fastq.gz	8bcd7675e3bfcd5bf6299e36a9768446743695ece75b29f27030fc309e071357	833	20230425T191341_rcunning	1.322106179286336	1.0351610095735422	0.017580504786771107	1.0332463011314186	0.017145343777197564	0.0	0.0	0.0019147084421235858	0.0004351610095735422	1.0	0.0013054830287206266	0	0	0.016971279373368148	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48710000	-149.88766000	20200910	2
164692	POR_224_TP1	POR-224-TP1_S21_L001_R1_001.fastq.gz	e073972d3579946b610639c1c19e22ff9a65fa4099b2f978e55eab82a09edd46	POR-224-TP1_S21_L001_R2_001.fastq.gz	3a85a8fcad35a420f77f5eeea8b67d74571c5ab4d16070af6c69a6b2d004c680	833	20230425T191341_rcunning	1.432100970411383	1.0388759897600761	0.01780079776150503	1.0299458236589867	0.016907781151396083	0.0	0.0	0.00893016610108948	0.000893016610108948	1.0	0.0009525510507828778	0	0	0.019884503185092578	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48710000	-149.88766000	20200103	2
164544	POC_240_TP3	POC-240-TP3_S420_L001_R1_001.fastq.gz	1e1ba26452e1be330637b8fa1df4c7bfd5cb96832d4a78630258452804e92455	POC-240-TP3_S420_L001_R2_001.fastq.gz	6cd06b0daba9af62ab5d28bda501696b1404207135c5737f74d5caba82cdbf52	833	20230425T191341_rcunning	1.2233688603169233	1.0280832346472677	0.015113066035075848	1.0256583770371623	0.014831105847854282	0.0	0.0	0.002424857610105453	0.0002819601872215643	1.0	0.000845880561664693	0	0	0.02458692832572041	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	pocilloporidae	pocillopora	verrucosa	999.00000000	999.00000000	NoData	2
164700	POR_240_TP1	POR-240-TP1_S374_L001_R1_001.fastq.gz	c0eb29c5ad52d18ebb17d7fa9d42eb20f5a60dca35b6a2d5e1be00cdb798b453	POR-240-TP1_S374_L001_R2_001.fastq.gz	ee54d82b46131d6a2fded4cb072bd101d3dc3d56e399a64dd0998992168494a8	833	20230425T191341_rcunning	2.0891123681821355	1.046302116069558	0.01948460087994972	1.0237446749074657	0.01759899434318039	0.0	0.0	0.022557441162092323	0.0018856065367693275	1.0	0.0011872337453732802	0	0	0.024233535861442838	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48710000	-149.88766000	20200103	2
164693	POR_224_TP2	POR-224-TP2_S359_L001_R1_001.fastq.gz	f533055815b0a5d1bd7a02cda653fc9e7d8c7c69904cbeb5fae600262ab90801	POR-224-TP2_S359_L001_R2_001.fastq.gz	6a1cf9d81f89c7af8e2327fbf614443fdeeff8c38de6d9d818cb25d776e009a3	833	20230425T191341_rcunning	1.4282993873157808	1.027570789865872	0.017386984600099353	1.0201192250372577	0.016559032952475575	0.0	0.0	0.007451564828614009	0.0008279516476237788	1.0	0.0017386984600099354	0	0	0.011839708561020037	0.0014903129657228018	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48710000	-149.88766000	20200303	2
164677	POR_209_TP2	POR-209-TP2_S377_L001_R1_001.fastq.gz	4cab1e7ec7ac8a31fc70c7be1f9b5ec240ffe9ef9d7d53b81418019de3ebc539	POR-209-TP2_S377_L001_R2_001.fastq.gz	e1fad7fceca799dea333bf9866e57b697f6e6128c72b8039aa9d44a8af9643ec	833	20230425T191341_rcunning	1.9981120741439973	1.038101776366601	0.017162962327297693	1.017935295632026	0.01570411052947739	0.0	0.0	0.020166480734574787	0.0014588517978203037	1.0	0.0015446666094567922	0	0	0.02050973998112074	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48710000	-149.88766000	20200303	2
164676	POR_209_TP1	POR-209-TP1_S421_L001_R1_001.fastq.gz	8fd4f3f2e1d9440760304dec7406ee024f69f9b5cde84806d6262fa07bce477a	POR-209-TP1_S421_L001_R2_001.fastq.gz	5b1ad419760a1c64cf594f34da9dc5c2b8504296f975a138fa060cfae4fafd20	833	20230425T191341_rcunning	1.2074203914694712	1.0148992112182296	0.013730645632486124	1.0123867952088812	0.013496932515337423	0.0	0.0	0.0025124160093485245	0.00023371311714869998	1.0	0.001110137306456325	0	0	0.037394098743791994	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48710000	-149.88766000	20200103	2
164679	POR_209_TP4	POR-209-TP4_S324_L001_R1_001.fastq.gz	add3674c71a793f2ff35258ea1d900bc93a17a4dd096fa8beaee358887805e05	POR-209-TP4_S324_L001_R2_001.fastq.gz	859e63d48de76e9aad20ff2ff9b5445dd0034e0bdcd863f9dd6767bf28787de8	833	20230425T191341_rcunning	1.4005251122215634	1.0207927500635217	0.01304311001947997	1.0188447531125604	0.012746675700855425	0.0	0.0	0.001947996950961294	0.00029643431862454476	1.0	0.0008046074362666215	0	0	0.026213263318370456	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48710000	-149.88766000	20201030	2
164706	POR_242_TP4	POR-242-TP4_S270_L001_R1_001.fastq.gz	d048ff4c289c152a4c8acf70189328458c87faba5b736d710d6f69972dbb8e24	POR-242-TP4_S270_L001_R2_001.fastq.gz	30faf93bdfbf3d263c29fa46f89f961d847d3662fb29d2d41051e7e53e2cf29f	833	20230425T191341_rcunning	1.3110394842868653	1.0248186946011282	0.01595487510072522	1.0244157937147462	0.015874294923448832	0.0	0.0	0.00040290088638195	8.058017727639001e-05	1.0	0.0013698630136986301	0	0	0.029089443996776793	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48710000	-149.88766000	20201030	2
164678	POR_209_TP3	POR-209-TP3_S398_L001_R1_001.fastq.gz	65e5dcddee1c2746024c51fb17a27fb6c70abb211dc548fa66513e55c2ab1093	POR-209-TP3_S398_L001_R2_001.fastq.gz	b9e1396f14b9a3416e95cdb4c1829805f79c7cad2d23f603e5a093fd62860360	833	20230425T191341_rcunning	1.2034250764525993	1.0141284403669726	0.014678899082568808	1.0141284403669726	0.014678899082568808	0.0	0.0	0.0	0.0	1.0	0.0014067278287461773	0	0	0.0363914373088685	0.00024464831804281347	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48710000	-149.88766000	20200910	2
164745	POR_353_TP3	POR-353-TP3_S402_L001_R1_001.fastq.gz	2ca9123ab24ad91c58306cb4e76bdd68172126cfc5cab2cc4c7888235c174651	POR-353-TP3_S402_L001_R2_001.fastq.gz	9725901b5d839eb81fbc5936a06fdac280f2cdcacdd8cd6691ccf2bfd74fa0fc	833	20230425T191341_rcunning	1.1873605321881184	1.027114647804303	0.013094185507978612	1.0262304745063366	0.012925771546461202	0.0	0.0	0.0008841732979664014	0.0001684139615174098	1.0	0.000842069807587049	0	0	0.014904635594290765	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48150000	-149.84908000	20200908	2
164689	POR_221_TP2	POR-221-TP2_S423_L001_R1_001.fastq.gz	555df086d207b8386a2e5e3e4ed5c040939a7f543fbf10db0cb6cc5801248997	POR-221-TP2_S423_L001_R2_001.fastq.gz	78a0fc29c8cf35400222876c0324e9f2bea0961f0f3dee75d1cd815a9223dac3	833	20230425T191341_rcunning	1.1941118467389773	1.0176785462741231	0.013804761233976616	1.0176785462741231	0.013804761233976616	0.0	0.0	0.0	0.0	1.0	0.001338216650232427	0	0	0.03514579518242006	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48710000	-149.88766000	20200303	2
164771	POR_381_TP2	POR-381-TP2_S436_L001_R1_001.fastq.gz	3c6a3c9ec090e74c0f5fd8d20a36cb1b766aaf9a0495d53b1d6c5c0972912483	POR-381-TP2_S436_L001_R2_001.fastq.gz	0d1572505d0d6fd708cfe102a83aacad7044ba901a26cab68b67f12893877290	833	20230425T191341_rcunning	1.3160941721343111	1.0234658433037438	0.016673099189502123	1.0226167502894636	0.016441528367425705	0.00023157082207641837	7.719027402547279e-05	0.0006175221922037823	0.00015438054805094558	1.0	0.0011578541103820917	0	0	0.023928984947896567	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48150000	-149.84908000	20200304	2
164772	POR_381_TP3	POR-381-TP3_S394_L001_R1_001.fastq.gz	d8b89cf3077c3ed3dfd7676b13c9205a6f7f388b09ac8daeb20ff2a870443001	POR-381-TP3_S394_L001_R2_001.fastq.gz	d93afeec03a7ac3d8d4393e91c968f6a25ae8939299e8a0faf9d1994beb98ba2	833	20230425T191341_rcunning	1.2195778855100141	1.035012976837569	0.01498457470251212	1.0339846236717105	0.014837667107389452	0.0	0.0	0.001028353165858675	0.00014690759512266783	1.0	0.0008324763723617845	0	0	0.011556730816316536	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48150000	-149.84908000	20200908	2
164690	POR_221_TP3	POR-221-TP3_S404_L001_R1_001.fastq.gz	6aa10cc468504f4355ecec6fe9d334db93720491cfecb7d25796f50bacde3a4e	POR-221-TP3_S404_L001_R2_001.fastq.gz	5969dbb35ad5bf830fb22e01b7804c2687fb8dd24b0ca199036feba6cdb09b64	833	20230425T191341_rcunning	1.2127063079357903	1.0283517974225638	0.014515035044087724	1.0238751978295275	0.014108071444720777	0.0	0.0	0.004476599593036401	0.0004069635993669455	1.0	0.000813927198733891	0	0	0.04349988695455573	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48710000	-149.88766000	20200910	2
164691	POR_221_TP4	POR-221-TP4_S264_L001_R1_001.fastq.gz	01d8865f7a401df8103c783f42a3d17d90ca3cff347288a2faa69686308fc15e	POR-221-TP4_S264_L001_R2_001.fastq.gz	f616b30e97aca40a01d6d014a7e39c90d1f9033d9107c06921882b99af9e1761	833	20230425T191341_rcunning	1.2070254110612855	1.0269525411061287	0.013966741405082212	1.0267656950672646	0.013920029895366219	0.0	0.0	0.0001868460388639761	4.671150971599402e-05	1.0	0.0009342301943198804	0	0	0.028400597907324365	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	poritidae	porites	lobata	-17.48710000	-149.88766000	20201030	2
