"Plot Title: 20715881"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20715881, SEN S/N: 20715881)","Temp, °C (LGR S/N: 20715881, SEN S/N: 20715881)","End Of File (LGR S/N: 20715881)"
15645,06/23/20 02:20:00 AM,22375.6,28.76,
15646,06/23/20 02:30:00 AM,22370.6,28.78,
15647,06/23/20 02:40:00 AM,22372.3,28.78,
15648,06/23/20 02:50:00 AM,22369.0,28.79,
15649,06/23/20 03:00:00 AM,22362.4,28.80,
15650,06/23/20 03:10:00 AM,22377.2,28.80,
15651,06/23/20 03:20:00 AM,22373.9,28.79,
15652,06/23/20 03:30:00 AM,22377.2,28.79,
15653,06/23/20 03:40:00 AM,22378.9,28.78,
15654,06/23/20 03:50:00 AM,22369.0,28.78,
15655,06/23/20 04:00:00 AM,22359.1,28.76,
15656,06/23/20 04:10:00 AM,22377.2,28.76,
15657,06/23/20 04:20:00 AM,22378.9,28.78,
15658,06/23/20 04:30:00 AM,22377.2,28.78,
15659,06/23/20 04:40:00 AM,22377.2,28.78,
15660,06/23/20 04:50:00 AM,22378.9,28.78,
15661,06/23/20 05:00:00 AM,22372.3,28.79,
15662,06/23/20 05:10:00 AM,22387.1,28.79,
15663,06/23/20 05:20:00 AM,22388.8,28.80,
15664,06/23/20 05:30:00 AM,22378.9,28.79,
15665,06/23/20 05:40:00 AM,22377.2,28.79,
15666,06/23/20 05:50:00 AM,22359.1,28.78,
15667,06/23/20 06:00:00 AM,22380.5,28.78,
15668,06/23/20 06:10:00 AM,22378.9,28.76,
15669,06/23/20 06:20:00 AM,22373.9,28.75,
15670,06/23/20 06:30:00 AM,22216.2,28.76,
15671,06/23/20 06:40:00 AM,22237.5,28.78,
15672,06/23/20 06:50:00 AM,22367.3,28.79,
15673,06/23/20 07:00:00 AM,22373.9,28.80,
15674,06/23/20 07:10:00 AM,22377.2,28.80,
15675,06/23/20 07:20:00 AM,22373.9,28.81,
15676,06/23/20 07:30:00 AM,22375.6,28.81,
15677,06/23/20 07:40:00 AM,22182.0,28.83,
15678,06/23/20 07:50:00 AM,22362.4,28.85,
15679,06/23/20 08:00:00 AM,22370.6,28.89,
15680,06/23/20 08:10:00 AM,22357.4,28.93,
15681,06/23/20 08:20:00 AM,22380.5,28.96,
15682,06/23/20 08:30:00 AM,22395.4,29.01,
15683,06/23/20 08:40:00 AM,22420.3,29.06,
15684,06/23/20 08:50:00 AM,22446.8,29.08,
15685,06/23/20 09:00:00 AM,22446.8,29.14,
15686,06/23/20 09:10:00 AM,22446.8,29.16,
15687,06/23/20 09:20:00 AM,22448.5,29.19,
15688,06/23/20 09:30:00 AM,22440.2,29.20,
15689,06/23/20 09:40:00 AM,22441.9,29.23,
15690,06/23/20 09:50:00 AM,22456.8,29.23,
15691,06/23/20 10:00:00 AM,22431.9,29.24,
15692,06/23/20 10:10:00 AM,22450.2,29.25,
15693,06/23/20 10:20:00 AM,22426.9,29.23,
15694,06/23/20 10:30:00 AM,22435.2,29.24,
15695,06/23/20 10:40:00 AM,22431.9,29.25,
15696,06/23/20 10:50:00 AM,22430.2,29.24,
15697,06/23/20 11:00:00 AM,22436.9,29.24,
15698,06/23/20 11:10:00 AM,22428.6,29.26,
15699,06/23/20 11:20:00 AM,22431.9,29.29,
15700,06/23/20 11:30:00 AM,22445.2,29.30,
15701,06/23/20 11:40:00 AM,22436.9,29.34,
15702,06/23/20 11:50:00 AM,22438.5,29.35,
15703,06/23/20 12:00:00 PM,22456.8,29.38,
15704,06/23/20 12:10:00 PM,22463.5,29.38,
15705,06/23/20 12:20:00 PM,22441.9,29.39,
15706,06/23/20 12:30:00 PM,22455.2,29.38,
15707,06/23/20 12:40:00 PM,22461.8,29.39,
15708,06/23/20 12:50:00 PM,22448.5,29.39,
15709,06/23/20 01:00:00 PM,22435.2,29.38,
15710,06/23/20 01:10:00 PM,22430.2,29.36,
15711,06/23/20 01:20:00 PM,22451.8,29.36,
15712,06/23/20 01:30:00 PM,22430.2,29.35,
15713,06/23/20 01:40:00 PM,22436.9,29.35,
15714,06/23/20 01:50:00 PM,22446.8,29.35,
15715,06/23/20 02:00:00 PM,22445.2,29.33,
15716,06/23/20 02:10:00 PM,22426.9,29.31,
15717,06/23/20 02:20:00 PM,22445.2,29.29,
15718,06/23/20 02:30:00 PM,22440.2,29.30,
15719,06/23/20 02:40:00 PM,22431.9,29.26,
15720,06/23/20 02:50:00 PM,22420.3,29.24,
15721,06/23/20 03:00:00 PM,22423.6,29.21,
15722,06/23/20 03:10:00 PM,22420.3,29.20,
15723,06/23/20 03:20:00 PM,22412.0,29.19,
15724,06/23/20 03:30:00 PM,22417.0,29.16,
15725,06/23/20 03:40:00 PM,22405.4,29.15,
15726,06/23/20 03:50:00 PM,22400.4,29.14,
15727,06/23/20 04:00:00 PM,22388.8,29.11,
15728,06/23/20 04:10:00 PM,22400.4,29.10,
15729,06/23/20 04:20:00 PM,22403.7,29.09,
15730,06/23/20 04:30:00 PM,22398.7,29.06,
15731,06/23/20 04:40:00 PM,22383.8,29.05,
15732,06/23/20 04:50:00 PM,22382.2,29.03,
15733,06/23/20 05:00:00 PM,22383.8,29.00,
15734,06/23/20 05:10:00 PM,22388.8,28.98,
15735,06/23/20 05:20:00 PM,22385.5,28.95,
15736,06/23/20 05:30:00 PM,22378.9,28.93,
15737,06/23/20 05:40:00 PM,22377.2,28.91,
15738,06/23/20 05:50:00 PM,22365.7,28.90,
15739,06/23/20 06:00:00 PM,22375.6,28.88,
15740,06/23/20 06:10:00 PM,22359.1,28.86,
15741,06/23/20 06:20:00 PM,22359.1,28.85,
15742,06/23/20 06:30:00 PM,22365.7,28.86,
15743,06/23/20 06:40:00 PM,22373.9,28.88,
15744,06/23/20 06:50:00 PM,22372.3,28.89,
15745,06/23/20 07:00:00 PM,22377.2,28.89,
15746,06/23/20 07:10:00 PM,22373.9,28.89,
15747,06/23/20 07:20:00 PM,22372.3,28.89,
15748,06/23/20 07:30:00 PM,22364.0,28.89,
15749,06/23/20 07:40:00 PM,22355.7,28.89,
15750,06/23/20 07:50:00 PM,22370.6,28.88,
15751,06/23/20 08:00:00 PM,22372.3,28.88,
15752,06/23/20 08:10:00 PM,22352.4,28.88,
15753,06/23/20 08:20:00 PM,22370.6,28.88,
15754,06/23/20 08:30:00 PM,22357.4,28.88,
15755,06/23/20 08:40:00 PM,22369.0,28.88,
15756,06/23/20 08:50:00 PM,22370.6,28.88,
15757,06/23/20 09:00:00 PM,22362.4,28.88,
15758,06/23/20 09:10:00 PM,22360.7,28.88,
15759,06/23/20 09:20:00 PM,22370.6,28.88,
15760,06/23/20 09:30:00 PM,22377.2,28.88,
15761,06/23/20 09:40:00 PM,22359.1,28.86,
15762,06/23/20 09:50:00 PM,22359.1,28.86,
15763,06/23/20 10:00:00 PM,22362.4,28.85,
15764,06/23/20 10:10:00 PM,22350.8,28.85,
15765,06/23/20 10:20:00 PM,22334.3,28.85,
15766,06/23/20 10:30:00 PM,22349.1,28.85,
15767,06/23/20 10:40:00 PM,22372.3,28.85,
15768,06/23/20 10:50:00 PM,22349.1,28.85,
15769,06/23/20 11:00:00 PM,22352.4,28.86,
15770,06/23/20 11:10:00 PM,22359.1,28.88,
15771,06/23/20 11:20:00 PM,22360.7,28.88,
15772,06/23/20 11:30:00 PM,22364.0,28.89,
15773,06/23/20 11:40:00 PM,22372.3,28.90,
15774,06/23/20 11:50:00 PM,22355.7,28.90,
15775,06/24/20 12:00:00 AM,22362.4,28.90,
15776,06/24/20 12:10:00 AM,22362.4,28.90,
15777,06/24/20 12:20:00 AM,22344.2,28.90,
15778,06/24/20 12:30:00 AM,22362.4,28.90,
15779,06/24/20 12:40:00 AM,22357.4,28.91,
15780,06/24/20 12:50:00 AM,22367.3,28.91,
15781,06/24/20 01:00:00 AM,22360.7,28.91,
15782,06/24/20 01:10:00 AM,22355.7,28.91,
15783,06/24/20 01:20:00 AM,22352.4,28.90,
15784,06/24/20 01:30:00 AM,22350.8,28.90,
15785,06/24/20 01:40:00 AM,22364.0,28.90,
15786,06/24/20 01:50:00 AM,22362.4,28.90,
15787,06/24/20 02:00:00 AM,22359.1,28.90,
15788,06/24/20 02:10:00 AM,22357.4,28.89,
15789,06/24/20 02:20:00 AM,22370.6,28.89,
15790,06/24/20 02:30:00 AM,22360.7,28.89,
15791,06/24/20 02:40:00 AM,22372.3,28.89,
15792,06/24/20 02:50:00 AM,22369.0,28.89,
15793,06/24/20 03:00:00 AM,22365.7,28.88,
15794,06/24/20 03:10:00 AM,22365.7,28.88,
15795,06/24/20 03:20:00 AM,22370.6,28.88,
15796,06/24/20 03:30:00 AM,22365.7,28.88,
15797,06/24/20 03:40:00 AM,22355.7,28.88,
15798,06/24/20 03:50:00 AM,22370.6,28.88,
15799,06/24/20 04:00:00 AM,22359.1,28.88,
15800,06/24/20 04:10:00 AM,22362.4,28.89,
15801,06/24/20 04:20:00 AM,22362.4,28.90,
15802,06/24/20 04:30:00 AM,22372.3,28.91,
15803,06/24/20 04:40:00 AM,22365.7,28.91,
15804,06/24/20 04:50:00 AM,22355.7,28.93,
15805,06/24/20 05:00:00 AM,22369.0,28.93,
15806,06/24/20 05:10:00 AM,22365.7,28.93,
15807,06/24/20 05:20:00 AM,22362.4,28.91,
15808,06/24/20 05:30:00 AM,22373.9,28.90,
15809,06/24/20 05:40:00 AM,22367.3,28.90,
15810,06/24/20 05:50:00 AM,22362.4,28.90,
15811,06/24/20 06:00:00 AM,22326.1,28.90,
15812,06/24/20 06:10:00 AM,22407.0,28.89,
15813,06/24/20 06:20:00 AM,22395.4,28.89,
15814,06/24/20 06:30:00 AM,22405.4,28.89,
15815,06/24/20 06:40:00 AM,22407.0,28.89,
15816,06/24/20 06:50:00 AM,22387.1,28.89,
15817,06/24/20 07:00:00 AM,22388.8,28.89,
15818,06/24/20 07:10:00 AM,22387.1,28.91,
15819,06/24/20 07:20:00 AM,22382.2,28.93,
15820,06/24/20 07:30:00 AM,22402.0,28.94,
15821,06/24/20 07:40:00 AM,22331.0,28.94,
15822,06/24/20 07:50:00 AM,22222.7,28.95,
15823,06/24/20 08:00:00 AM,22337.6,28.96,
15824,06/24/20 08:10:00 AM,22244.0,28.98,
15825,06/24/20 08:20:00 AM,22400.4,29.01,
15826,06/24/20 08:30:00 AM,22405.4,29.04,
15827,06/24/20 08:40:00 AM,22408.7,29.05,
15828,06/24/20 08:50:00 AM,22443.5,29.10,
15829,06/24/20 09:00:00 AM,22470.1,29.15,
15830,06/24/20 09:10:00 AM,22481.8,29.14,
15831,06/24/20 09:20:00 AM,22470.1,29.14,
15832,06/24/20 09:30:00 AM,22443.5,29.14,
15833,06/24/20 09:40:00 AM,22448.5,29.16,
15834,06/24/20 09:50:00 AM,22443.5,29.18,
15835,06/24/20 10:00:00 AM,22426.9,29.16,
15836,06/24/20 10:10:00 AM,22425.3,29.18,
15837,06/24/20 10:20:00 AM,22436.9,29.18,
15838,06/24/20 10:30:00 AM,22433.6,29.18,
15839,06/24/20 10:40:00 AM,22440.2,29.16,
15840,06/24/20 10:50:00 AM,22438.5,29.15,
15841,06/24/20 11:00:00 AM,22453.5,29.14,
15842,06/24/20 11:10:00 AM,22445.2,29.14,
15843,06/24/20 11:20:00 AM,22418.6,29.15,
15844,06/24/20 11:30:00 AM,22407.0,29.16,
15845,06/24/20 11:40:00 AM,22423.6,29.19,
15846,06/24/20 11:50:00 AM,22418.6,29.21,
15847,06/24/20 12:00:00 PM,22445.2,29.23,
15848,06/24/20 12:10:00 PM,22440.2,29.21,
15849,06/24/20 12:20:00 PM,22458.5,29.21,
15850,06/24/20 12:30:00 PM,22438.5,29.23,
15851,06/24/20 12:40:00 PM,22446.8,29.24,
15852,06/24/20 12:50:00 PM,22428.6,29.24,
15853,06/24/20 01:00:00 PM,22426.9,29.23,
15854,06/24/20 01:10:00 PM,22445.2,29.24,
15855,06/24/20 01:20:00 PM,22458.5,29.25,
15856,06/24/20 01:30:00 PM,22441.9,29.28,
15857,06/24/20 01:40:00 PM,22458.5,29.29,
15858,06/24/20 01:50:00 PM,22443.5,29.31,
15859,06/24/20 02:00:00 PM,22456.8,29.35,
15860,06/24/20 02:10:00 PM,22446.8,29.36,
15861,06/24/20 02:20:00 PM,22468.5,29.38,
15862,06/24/20 02:30:00 PM,22450.2,29.39,
15863,06/24/20 02:40:00 PM,22466.8,29.38,
15864,06/24/20 02:50:00 PM,22458.5,29.40,
15865,06/24/20 03:00:00 PM,22463.5,29.39,
15866,06/24/20 03:10:00 PM,22465.1,29.39,
15867,06/24/20 03:20:00 PM,22403.7,29.38,
15868,06/24/20 03:30:00 PM,22378.9,29.36,
15869,06/24/20 03:40:00 PM,22440.2,29.36,
15870,06/24/20 03:50:00 PM,22445.2,29.36,
15871,06/24/20 04:00:00 PM,22443.5,29.35,
15872,06/24/20 04:10:00 PM,22431.9,29.34,
15873,06/24/20 04:20:00 PM,22423.6,29.30,
15874,06/24/20 04:30:00 PM,22456.8,29.28,
15875,06/24/20 04:40:00 PM,22443.5,29.25,
15876,06/24/20 04:50:00 PM,22443.5,29.24,
15877,06/24/20 05:00:00 PM,22443.5,29.21,
15878,06/24/20 05:10:00 PM,22441.9,29.20,
15879,06/24/20 05:20:00 PM,22441.9,29.18,
15880,06/24/20 05:30:00 PM,22436.9,29.15,
15881,06/24/20 05:40:00 PM,22435.2,29.14,
15882,06/24/20 05:50:00 PM,22436.9,29.14,
15883,06/24/20 06:00:00 PM,22448.5,29.10,
15884,06/24/20 06:10:00 PM,22421.9,29.09,
15885,06/24/20 06:20:00 PM,22426.9,29.06,
15886,06/24/20 06:30:00 PM,22436.9,29.05,
15887,06/24/20 06:40:00 PM,22426.9,29.04,
15888,06/24/20 06:50:00 PM,22418.6,29.03,
15889,06/24/20 07:00:00 PM,22428.6,29.03,
15890,06/24/20 07:10:00 PM,22425.3,29.04,
15891,06/24/20 07:20:00 PM,22431.9,29.05,
15892,06/24/20 07:30:00 PM,22421.9,29.06,
15893,06/24/20 07:40:00 PM,22412.0,29.06,
15894,06/24/20 07:50:00 PM,22417.0,29.04,
15895,06/24/20 08:00:00 PM,22397.1,29.04,
15896,06/24/20 08:10:00 PM,22397.1,29.03,
15897,06/24/20 08:20:00 PM,22382.2,29.03,
15898,06/24/20 08:30:00 PM,22397.1,29.05,
15899,06/24/20 08:40:00 PM,22412.0,29.06,
15900,06/24/20 08:50:00 PM,22402.0,29.06,
15901,06/24/20 09:00:00 PM,22402.0,29.05,
15902,06/24/20 09:10:00 PM,22400.4,29.04,
15903,06/24/20 09:20:00 PM,22400.4,29.04,
15904,06/24/20 09:30:00 PM,22395.4,29.04,
15905,06/24/20 09:40:00 PM,22405.4,29.03,
15906,06/24/20 09:50:00 PM,22403.7,29.03,
15907,06/24/20 10:00:00 PM,22408.7,29.03,
15908,06/24/20 10:10:00 PM,22400.4,29.03,
15909,06/24/20 10:20:00 PM,22383.8,29.01,
15910,06/24/20 10:30:00 PM,22415.3,29.01,
15911,06/24/20 10:40:00 PM,22407.0,29.01,
15912,06/24/20 10:50:00 PM,22413.6,29.01,
15913,06/24/20 11:00:00 PM,22413.6,29.01,
15914,06/24/20 11:10:00 PM,22423.6,29.00,
15915,06/24/20 11:20:00 PM,22428.6,29.00,
15916,06/24/20 11:30:00 PM,22425.3,28.99,
15917,06/24/20 11:40:00 PM,22418.6,28.99,
15918,06/24/20 11:50:00 PM,22417.0,28.99,
15919,06/25/20 12:00:00 AM,22402.0,28.99,
15920,06/25/20 12:10:00 AM,22405.4,28.99,
15921,06/25/20 12:20:00 AM,22393.8,28.99,
15922,06/25/20 12:30:00 AM,22398.7,28.99,
15923,06/25/20 12:40:00 AM,22400.4,28.98,
15924,06/25/20 12:50:00 AM,22398.7,28.99,
15925,06/25/20 01:00:00 AM,22387.1,28.99,
15926,06/25/20 01:10:00 AM,22395.4,28.99,
15927,06/25/20 01:20:00 AM,22393.8,28.99,
15928,06/25/20 01:30:00 AM,22405.4,28.99,
15929,06/25/20 01:40:00 AM,22405.4,28.99,
15930,06/25/20 01:50:00 AM,22408.7,28.99,
15931,06/25/20 02:00:00 AM,22410.3,28.99,
15932,06/25/20 02:10:00 AM,22400.4,28.99,
15933,06/25/20 02:20:00 AM,22412.0,28.99,
15934,06/25/20 02:30:00 AM,22397.1,28.99,
15935,06/25/20 02:40:00 AM,22397.1,28.98,
15936,06/25/20 02:50:00 AM,22397.1,28.96,
15937,06/25/20 03:00:00 AM,22388.8,28.96,
15938,06/25/20 03:10:00 AM,22402.0,28.95,
15939,06/25/20 03:20:00 AM,22377.2,28.94,
15940,06/25/20 03:30:00 AM,22390.5,28.93,
15941,06/25/20 03:40:00 AM,22377.2,28.90,
15942,06/25/20 03:50:00 AM,22385.5,28.89,
15943,06/25/20 04:00:00 AM,22372.3,28.86,
15944,06/25/20 04:10:00 AM,22390.5,28.86,
15945,06/25/20 04:20:00 AM,22382.2,28.85,
15946,06/25/20 04:30:00 AM,22378.9,28.85,
15947,06/25/20 04:40:00 AM,22385.5,28.85,
15948,06/25/20 04:50:00 AM,22362.4,28.84,
15949,06/25/20 05:00:00 AM,22372.3,28.83,
15950,06/25/20 05:10:00 AM,22428.6,28.81,
15951,06/25/20 05:20:00 AM,22440.2,28.81,
15952,06/25/20 05:30:00 AM,22436.9,28.81,
15953,06/25/20 05:40:00 AM,22445.2,28.83,
15954,06/25/20 05:50:00 AM,22436.9,28.81,
15955,06/25/20 06:00:00 AM,22441.9,28.81,
15956,06/25/20 06:10:00 AM,22436.9,28.81,
15957,06/25/20 06:20:00 AM,22436.9,28.81,
15958,06/25/20 06:30:00 AM,22395.4,28.81,
15959,06/25/20 06:40:00 AM,22275.1,28.80,
15960,06/25/20 06:50:00 AM,22336.0,28.79,
15961,06/25/20 07:00:00 AM,22317.8,28.79,
15962,06/25/20 07:10:00 AM,22377.2,28.79,
15963,06/25/20 07:20:00 AM,22375.6,28.79,
15964,06/25/20 07:30:00 AM,22373.9,28.80,
15965,06/25/20 07:40:00 AM,22357.4,28.81,
15966,06/25/20 07:50:00 AM,22395.4,28.84,
15967,06/25/20 08:00:00 AM,22258.7,28.85,
15968,06/25/20 08:10:00 AM,22367.3,28.88,
15969,06/25/20 08:20:00 AM,22395.4,28.93,
15970,06/25/20 08:30:00 AM,22403.7,28.93,
15971,06/25/20 08:40:00 AM,22412.0,28.96,
15972,06/25/20 08:50:00 AM,22378.9,28.99,
15973,06/25/20 09:00:00 AM,22397.1,29.00,
15974,06/25/20 09:10:00 AM,22398.7,29.03,
15975,06/25/20 09:20:00 AM,22393.8,29.05,
15976,06/25/20 09:30:00 AM,22450.2,29.06,
15977,06/25/20 09:40:00 AM,22450.2,29.08,
15978,06/25/20 09:50:00 AM,22458.5,29.13,
15979,06/25/20 10:00:00 AM,22483.5,29.15,
15980,06/25/20 10:10:00 AM,22491.8,29.19,
15981,06/25/20 10:20:00 AM,22500.1,29.23,
15982,06/25/20 10:30:00 AM,22498.5,29.24,
15983,06/25/20 10:40:00 AM,22483.5,29.29,
15984,06/25/20 10:50:00 AM,22488.5,29.34,
15985,06/25/20 11:00:00 AM,22500.1,29.34,
15986,06/25/20 11:10:00 AM,22488.5,29.36,
15987,06/25/20 11:20:00 AM,22500.1,29.38,
15988,06/25/20 11:30:00 AM,22478.5,29.39,
15989,06/25/20 11:40:00 AM,22491.8,29.40,
15990,06/25/20 11:50:00 AM,22478.5,29.41,
15991,06/25/20 12:00:00 PM,22495.1,29.43,
15992,06/25/20 12:10:00 PM,22493.5,29.44,
15993,06/25/20 12:20:00 PM,22506.8,29.49,
15994,06/25/20 12:30:00 PM,22500.1,29.49,
15995,06/25/20 12:40:00 PM,22505.1,29.51,
15996,06/25/20 12:50:00 PM,22513.5,29.56,
15997,06/25/20 01:00:00 PM,22496.8,29.57,
15998,06/25/20 01:10:00 PM,22498.5,29.57,
15999,06/25/20 01:20:00 PM,22510.1,29.60,
16000,06/25/20 01:30:00 PM,22498.5,29.60,
16001,06/25/20 01:40:00 PM,22513.5,29.61,
16002,06/25/20 01:50:00 PM,22518.5,29.59,
16003,06/25/20 02:00:00 PM,22508.5,29.59,
16004,06/25/20 02:10:00 PM,22520.2,29.57,
16005,06/25/20 02:20:00 PM,22491.8,29.54,
16006,06/25/20 02:30:00 PM,22486.8,29.51,
16007,06/25/20 02:40:00 PM,22498.5,29.52,
16008,06/25/20 02:50:00 PM,22483.5,29.51,
16009,06/25/20 03:00:00 PM,22493.5,29.49,
16010,06/25/20 03:10:00 PM,22498.5,29.48,
16011,06/25/20 03:20:00 PM,22491.8,29.46,
16012,06/25/20 03:30:00 PM,22476.8,29.41,
16013,06/25/20 03:40:00 PM,22476.8,29.39,
16014,06/25/20 03:50:00 PM,22465.1,29.33,
16015,06/25/20 04:00:00 PM,22466.8,29.30,
16016,06/25/20 04:10:00 PM,22463.5,29.28,
16017,06/25/20 04:20:00 PM,22460.1,29.21,
16018,06/25/20 04:30:00 PM,22438.5,29.18,
16019,06/25/20 04:40:00 PM,22448.5,29.13,
16020,06/25/20 04:50:00 PM,22445.2,29.09,
16021,06/25/20 05:00:00 PM,22445.2,29.04,
16022,06/25/20 05:10:00 PM,22438.5,29.00,
16023,06/25/20 05:20:00 PM,22435.2,28.96,
16024,06/25/20 05:30:00 PM,22430.2,28.94,
16025,06/25/20 05:40:00 PM,22417.0,28.90,
16026,06/25/20 05:50:00 PM,22415.3,28.88,
16027,06/25/20 06:00:00 PM,22421.9,28.86,
16028,06/25/20 06:10:00 PM,22400.4,28.83,
16029,06/25/20 06:20:00 PM,22413.6,28.81,
16030,06/25/20 06:30:00 PM,22403.7,28.80,
16031,06/25/20 06:40:00 PM,22413.6,28.79,
16032,06/25/20 06:50:00 PM,22390.5,28.78,
16033,06/25/20 07:00:00 PM,22392.1,28.76,
16034,06/25/20 07:10:00 PM,22407.0,28.75,
16035,06/25/20 07:20:00 PM,22402.0,28.74,
16036,06/25/20 07:30:00 PM,22377.2,28.73,
16037,06/25/20 07:40:00 PM,22382.2,28.73,
16038,06/25/20 07:50:00 PM,22395.4,28.71,
16039,06/25/20 08:00:00 PM,22393.8,28.70,
16040,06/25/20 08:10:00 PM,22407.0,28.69,
16041,06/25/20 08:20:00 PM,22400.4,28.66,
16042,06/25/20 08:30:00 PM,22393.8,28.66,
16043,06/25/20 08:40:00 PM,22388.8,28.66,
16044,06/25/20 08:50:00 PM,22397.1,28.65,
16045,06/25/20 09:00:00 PM,22392.1,28.64,
16046,06/25/20 09:10:00 PM,22378.9,28.64,
16047,06/25/20 09:20:00 PM,22382.2,28.63,
16048,06/25/20 09:30:00 PM,22395.4,28.61,
16049,06/25/20 09:40:00 PM,22377.2,28.60,
16050,06/25/20 09:50:00 PM,22359.1,28.58,
16051,06/25/20 10:00:00 PM,22375.6,28.59,
16052,06/25/20 10:10:00 PM,22365.7,28.60,
16053,06/25/20 10:20:00 PM,22377.2,28.60,
16054,06/25/20 10:30:00 PM,22383.8,28.59,
16055,06/25/20 10:40:00 PM,22378.9,28.58,
16056,06/25/20 10:50:00 PM,22385.5,28.58,
16057,06/25/20 11:00:00 PM,22393.8,28.59,
16058,06/25/20 11:10:00 PM,22377.2,28.60,
16059,06/25/20 11:20:00 PM,22380.5,28.59,
16060,06/25/20 11:30:00 PM,22367.3,28.60,
16061,06/25/20 11:40:00 PM,22382.2,28.60,
16062,06/25/20 11:50:00 PM,22354.1,28.59,
16063,06/26/20 12:00:00 AM,22380.5,28.60,
16064,06/26/20 12:10:00 AM,22378.9,28.60,
16065,06/26/20 12:20:00 AM,22380.5,28.60,
16066,06/26/20 12:30:00 AM,22378.9,28.59,
16067,06/26/20 12:40:00 AM,22378.9,28.60,
16068,06/26/20 12:50:00 AM,22377.2,28.59,
16069,06/26/20 01:00:00 AM,22377.2,28.56,
16070,06/26/20 01:10:00 AM,22372.3,28.51,
16071,06/26/20 01:20:00 AM,22373.9,28.55,
16072,06/26/20 01:30:00 AM,22378.9,28.55,
16073,06/26/20 01:40:00 AM,22369.0,28.54,
16074,06/26/20 01:50:00 AM,22378.9,28.56,
16075,06/26/20 02:00:00 AM,22372.3,28.58,
16076,06/26/20 02:10:00 AM,22360.7,28.58,
16077,06/26/20 02:20:00 AM,22362.4,28.58,
16078,06/26/20 02:30:00 AM,22377.2,28.56,
16079,06/26/20 02:40:00 AM,22382.2,28.56,
16080,06/26/20 02:50:00 AM,22364.0,28.56,
16081,06/26/20 03:00:00 AM,22375.6,28.55,
16082,06/26/20 03:10:00 AM,22377.2,28.55,
16083,06/26/20 03:20:00 AM,22357.4,28.55,
16084,06/26/20 03:30:00 AM,22365.7,28.56,
16085,06/26/20 03:40:00 AM,22367.3,28.55,
16086,06/26/20 03:50:00 AM,22364.0,28.55,
16087,06/26/20 04:00:00 AM,22359.1,28.56,
16088,06/26/20 04:10:00 AM,22350.8,28.58,
16089,06/26/20 04:20:00 AM,22373.9,28.59,
16090,06/26/20 04:30:00 AM,22383.8,28.61,
16091,06/26/20 04:40:00 AM,22392.1,28.61,
16092,06/26/20 04:50:00 AM,22373.9,28.61,
16093,06/26/20 05:00:00 AM,22380.5,28.63,
16094,06/26/20 05:10:00 AM,22373.9,28.63,
16095,06/26/20 05:20:00 AM,22382.2,28.63,
16096,06/26/20 05:30:00 AM,22377.2,28.64,
16097,06/26/20 05:40:00 AM,22387.1,28.65,
16098,06/26/20 05:50:00 AM,22380.5,28.66,
16099,06/26/20 06:00:00 AM,22383.8,28.66,
16100,06/26/20 06:10:00 AM,22375.6,28.68,
16101,06/26/20 06:20:00 AM,22387.1,28.68,
16102,06/26/20 06:30:00 AM,22398.7,28.68,
16103,06/26/20 06:40:00 AM,22393.8,28.68,
16104,06/26/20 06:50:00 AM,22390.5,28.68,
16105,06/26/20 07:00:00 AM,22378.9,28.68,
16106,06/26/20 07:10:00 AM,22378.9,28.68,
16107,06/26/20 07:20:00 AM,22375.6,28.69,
16108,06/26/20 07:30:00 AM,22378.9,28.71,
16109,06/26/20 07:40:00 AM,22372.3,28.73,
16110,06/26/20 07:50:00 AM,22364.0,28.75,
16111,06/26/20 08:00:00 AM,22373.9,28.78,
16112,06/26/20 08:10:00 AM,22373.9,28.81,
16113,06/26/20 08:20:00 AM,22388.8,28.85,
16114,06/26/20 08:30:00 AM,22402.0,28.89,
16115,06/26/20 08:40:00 AM,22405.4,28.91,
16116,06/26/20 08:50:00 AM,22425.3,28.96,
16117,06/26/20 09:00:00 AM,22448.5,28.99,
16118,06/26/20 09:10:00 AM,22466.8,29.03,
16119,06/26/20 09:20:00 AM,22471.8,29.05,
16120,06/26/20 09:30:00 AM,22503.5,29.09,
16121,06/26/20 09:40:00 AM,22491.8,29.13,
16122,06/26/20 09:50:00 AM,22495.1,29.15,
16123,06/26/20 10:00:00 AM,22506.8,29.18,
16124,06/26/20 10:10:00 AM,22498.5,29.20,
16125,06/26/20 10:20:00 AM,22493.5,29.23,
16126,06/26/20 10:30:00 AM,22496.8,29.25,
16127,06/26/20 10:40:00 AM,22478.5,29.28,
16128,06/26/20 10:50:00 AM,22488.5,29.30,
16129,06/26/20 11:00:00 AM,22506.8,29.34,
16130,06/26/20 11:10:00 AM,22510.1,29.34,
16131,06/26/20 11:20:00 AM,22511.8,29.33,
16132,06/26/20 11:30:00 AM,22513.5,29.29,
16133,06/26/20 11:40:00 AM,22500.1,29.30,
16134,06/26/20 11:50:00 AM,22501.8,29.30,
16135,06/26/20 12:00:00 PM,22501.8,29.26,
16136,06/26/20 12:10:00 PM,22491.8,29.26,
16137,06/26/20 12:20:00 PM,22483.5,29.26,
16138,06/26/20 12:30:00 PM,22476.8,29.28,
16139,06/26/20 12:40:00 PM,22488.5,29.29,
