colony_id_corr,month,site,nutrient,species,cre.umol.mgprot,Host_AFDW.mg.cm2,Sym_AFDW.mg.cm2,Host_DW.mg.cm2,Sym_DW.mg.cm2,chla.ug.cm2,chlc2.ug.cm2,prot_ug.cm2,surface.area.cm2,cells.cm2,Am,AQY,Rd,calc.umol.cm2.hr,code,mgprot,mgafdw,cells,cells.mgprot,cells.mgAFDW,chla.ug.mgprot,chla.ug.mgAFDW,chlc2.ug.mgprot,chlc2.ug.mgAFDW,prot_mg.cm2,prot_mg.mgafdw,cre.umol.mgafdw,cre.umol.cm2,chla.ug.cell,chlc2.ug.cell,calc.umol.mgprot.hr,calc.umol.mgAFDW.hr,Ratio_AFDW.mg.cm2,Total_Chl,Total_Chl_cell
POR-262,January 2020,Mahana,Low,Porites,0.44631607759756753,4.186740105351872,5.905283763460845,314.2009960688767,391.0539180163585,9.221357946003089,9.642350065267784,NA,47.36859585492023,1563741.1429523781,NA,NA,NA,0,NA,NA,198.31999999999894,74072222.22222224,NA,373498.49849850056,NA,2.202515015015026,NA,2.303068693693706,NA,NA,NA,NA,5.8969849246231126e-6,6.166206030150753e-6,NA,0,0.5851436580238266,4.505583708708732,1.2063190954773865e-5
POR-262,March 2020,Mahana,Low,Porites,0.3340290788052653,7.440063334068737,10.405682984711436,555.4920836638428,685.4001496142253,9.114749617926897,2.4676426843056634,3949.1002635458317,16.337226518410436,2096311.5512949922,NA,NA,NA,1.100056310505234,NA,64.5173455494626,121.55000000000094,34247916.666666664,530832.6989431129,281759.9067599046,2.3080572813167612,1.2250903263403172,0.6248619988417331,0.33166958041957784,3.949100263545832,0.530788527761926,0.1772988029687191,1.3191143231418445,4.347993795243021e-6,1.1771354705274043e-6,0.2785587189719796,0.14785577233838515,0.5830903790087445,1.5567599067598952,5.525129265770425e-6
POR-262,November 2020,Mahana,Low,Porites,0.6650596223606409,3.8801249162064044,2.867610567634303,179.33226163816317,339.47474084402563,4.4124384037983875,1.3590703960606596,1485.3236456062702,15.88866372381509,564081.4203000816,2.1626564228441296,0.005519059747312918,0.7175909858015894,0.019264702319346228,NA,23.599807926069126,61.649999999999764,8962500,379770.03999679704,145377.12895377184,2.970691550525573,1.137189781021902,0.9149995020148776,0.35026459854014746,1.4853236456062702,0.3828030482736288,0.25458685072336174,0.9878287828302363,7.822343096234309e-6,2.4093514644351474e-6,0.012970036783789895,0.004964969617055864,0.42497376705141726,1.4874543795620494,1.0231694560669457e-5
POR-262,September 2020,Mahana,Low,Porites,0.7970123382782477,5.1462070713413235,5.608046167487263,684.718873831005,859.1173280302636,5.288387535940499,3.1987305684141383,2457.8561974123804,10.609755737203464,1213243.9747962663,1.097261492674484,0.00958051672773198,0.5089967547882503,0.955095313085949,NA,26.077253891717092,54.60000000000065,12872222.222222222,493618.77886654396,235754.98575498295,2.1516260965584926,1.027628205128193,1.3014311300155588,0.6215705128205055,2.4578561974123803,0.4776053826321755,0.38065738278594735,1.9589417150513235,4.3588821752265865e-6,2.636510574018127e-6,0.38858876857460944,0.18559208750164224,0.5214723926380335,1.6491987179486984,6.9953927492447136e-6
POR-266,January 2020,Mahana,Low,Porites,0.39655551878736683,1.7032423791489697,1.21660169939207,307.967512679874,387.19243643227446,2.799898979053114,3.5971237100058224,NA,22.357358216407626,205864.77829991738,NA,NA,NA,0.057016710171035496,NA,NA,38.07999999999989,4602592.592592592,NA,120866.40211640246,NA,1.6438640873015924,NA,2.11192708333334,NA,NA,NA,NA,1.3600670314637486e-5,1.7473235294117652e-5,NA,0.033475394265098116,0.41666666666665647,3.7557911706349323,3.107390560875514e-5
POR-266,March 2020,Mahana,Low,Porites,0.24318528052582472,5.434967754201853,1.4958626846426961,535.9860272014265,652.122963307693,3.3980806227427514,0.8200443892435089,1202.467151896054,18.45089143766709,610810.5962291092,NA,NA,NA,1.898234974756913,NA,22.18659087699483,100.2799999999997,11270000,507964.4755916876,112385.32110091776,2.8259238660986687,0.6252255351681978,0.6819682250367175,0.15088302752293617,1.202467151896054,0.2212464187973165,0.053803872420559506,0.29242231165693133,5.5632312925170085e-6,1.3425510204081628e-6,1.5786169058870092,0.3492633370804012,0.21582733812949462,0.7761085626911339,6.905782312925171e-6
POR-338,January 2020,Hilton,Medium,Porites,NA,6.699659724742038,3.8809004503079225,456.088510625696,549.5492325745138,6.030927810525119,2.5925436297649114,NA,29.86420329096667,1972223.6791330925,NA,NA,NA,0.009714988421308895,NA,NA,200.07999999999805,58898888.888888896,NA,294376.69376694056,NA,0.9001841971544804,NA,0.38696646341463764,NA,NA,NA,NA,3.0579329689298043e-6,1.3145281933256606e-6,NA,0.0014500719171499353,0.3667953667953689,1.287150660569118,4.372461162255465e-6
POR-338,March 2020,Hilton,Medium,Porites,0.613631151108087,5.0051267673518955,3.740244187559064,561.3249669585083,707.2452669216781,7.238143219910991,1.6628445613490093,2025.2065354987624,13.785864615874106,1159097.8957001378,NA,NA,NA,0.4322617947438786,NA,27.919223117569373,69.00000000000084,15979166.666666664,572335.648430385,231582.12560386187,3.5740271883570633,1.4461458333333157,0.8210740643988137,0.33222826086956125,2.0252065354987625,0.40462642199375415,0.24829137709677387,1.2427298176097263,6.2446349413298566e-6,1.4346023468057372e-6,0.21344084525059184,0.08636380552106955,0.4276827371695115,1.778374094202877,7.679237288135595e-6
POR-338,November 2020,Hilton,Medium,Porites,0.6451019010063483,NA,5.140085352487932,NA,488.6088335519866,5.683712993431328,2.1630598785821515,2895.4872575719037,10.80721353646622,535213.5078250702,1.6720244709387007,0.004953386607458988,0.5741088845409432,0.019334511624923667,NA,31.29214908469653,NA,5784166.666666668,184844.02113165896,NA,1.9629556229501675,NA,0.7470452073051252,NA,2.8954872575719035,NA,NA,1.8678843341992932,1.0619524564183831e-5,4.04148969889065e-6,0.006677463896400357,NA,NA,NA,1.466101426307448e-5
POR-338,September 2020,Hilton,Medium,Porites,0.5390738784299212,3.6884862274408015,2.712122226059427,243.47583698985648,305.12725908644813,5.159350469809861,3.0067491038836502,2012.444907288434,24.05865022344718,1514770.4877398417,1.5694461207919799,0.007793465035455347,0.5926565645675395,0.16733797421014152,NA,48.41670811841002,88.74000000000049,36443333.333333336,752701.5930989344,410675.3812636143,2.563722589932444,1.398771786492367,1.4940777225722621,0.8151715686274464,2.012444907288434,0.5456018494299049,0.29411970505071666,1.0848564812985193,3.4060278514588856e-6,1.9849535809018565e-6,0.08315158025151233,0.045367655968244276,0.4237288135593233,2.2139433551198135,5.390981432360742e-6
POR-340,January 2020,Hilton,Medium,Porites,0.4092564988600179,9.30426561995848,5.352011197321562,883.9099842018732,1100.7091904455572,8.18502627831887,1.966555345138837,NA,12.630765801430506,2941890.7703224877,NA,NA,NA,0.007138792069855516,NA,NA,117.51999999999718,37158333.33333333,NA,316187.31563422584,NA,0.8797068584071007,NA,0.2113606194690315,NA,NA,NA,NA,2.7822332361516037e-6,6.684664723032067e-7,NA,7.672601322281868e-4,0.36516853932585625,1.0910674778761322,3.4506997084548106e-6
POR-340,March 2020,Hilton,Medium,Porites,0.6406546502932964,5.318462066594925,1.2950800486837337,769.7857136611249,925.1706513117845,3.89583102289415,0.9293494429355371,1934.802142318581,20.269017368213547,1279730.9518105695,NA,NA,NA,0.6199651119508259,NA,39.216538226712096,107.79999999999745,25938888.888888888,661427.2973033806,240620.4906204963,2.0135552559527143,0.7325108225108399,0.4803330648692822,0.17474025974026372,1.934802142318581,0.36378977946858093,0.23306361394571912,1.239539989873831,3.044257871064468e-6,7.262068965517237e-7,0.3204281711244579,0.11656849370888724,0.19582245430808237,0.9072510822511036,3.770464767616192e-6
POR-340,November 2020,Hilton,Medium,Porites,0.845310438128358,12.095304072620468,4.192122434260417,560.1234677136815,676.0545810536469,6.3108852542997225,2.368755345312945,3030.9788042889654,10.73143752490051,1218693.5164079594,2.6133680213770187,0.006138444560533961,0.7563016698590675,0.023652742842219958,NA,32.52675967752468,129.80000000000126,13078333.333333332,402079.194576833,100757.57575757477,2.082127808142224,0.5217632575757526,0.7815149818801288,0.1958409090909072,3.0309788042889654,0.25059136885611993,0.21182749979895169,2.5621180210112717,5.178402255639099e-6,1.943684210526316e-6,0.007803664878405059,0.00195553106397395,0.2573839662447219,0.7176041666666598,7.122086466165415e-6
POR-340,September 2020,Hilton,Medium,Porites,0.6179109450767084,8.538222638349069,5.136274555881907,586.5419364145416,729.4928863739576,9.850707549537779,5.838943597072241,3402.209638430071,20.613189355065956,1589799.2672967652,2.3356034075269747,0.01218817011536836,1.109137999497606,0,NA,70.13039150258955,176.0000000000002,32770833.333333336,467284.3346685621,186197.91666666648,2.895385233839772,1.1537187499999986,1.7162209909459267,0.6838593749999994,3.402209638430071,0.3984681335374401,0.2462178209770717,2.102262573031412,6.196195804195803e-6,3.6727552447552456e-6,0,0,0.37560975609756303,1.837578124999998,9.86895104895105e-6
POR-341,January 2020,Hilton,Medium,Porites,0.25472435629213364,9.540609508311675,9.173662988761135,858.2414482996745,1072.972483174384,12.98340028666989,4.32670718385488,NA,10.5464959982211,3746478.6625706614,NA,NA,NA,0.07022564595216749,NA,NA,100.61999999999927,39512222.222222224,NA,392687.5593542289,NA,1.3608564814814916,NA,0.4535042735042766,NA,NA,NA,NA,3.4654942563482466e-6,1.1548730350665049e-6,NA,0.00736070854707843,0.49019607843137003,1.8143607549857683,4.620367291414751e-6
POR-341,March 2020,Hilton,Medium,Porites,0.5638709578972093,3.6004970667426806,2.700372800056932,396.46944048417924,512.3648521938131,4.84888117715848,1.544560293146303,1588.3600337411708,11.331768709622093,1417254.4826442713,NA,NA,NA,0.4346177697649245,NA,17.99892852996249,40.800000000000836,16060000.000000002,892275.3359048684,393627.45098038414,3.052759496685135,1.346725490196051,0.9724245513205824,0.42898529411763836,1.5883600337411707,0.4411502090676991,0.24875179096355765,0.8956300937112778,3.4213200498132003e-6,1.0898256537982567e-6,0.27362673482865224,0.1207104912761718,0.4285714285714215,1.7757107843136894,4.511145703611457e-6
POR-341,November 2020,Hilton,Medium,Porites,0.7292077667060239,7.2569607048930145,5.418092833969931,328.36926266484176,417.5061251691589,5.8055548818617915,1.9452595120265228,3200.277398588527,19.490252979409703,905751.8828505218,2.068878217076828,0.005633398828918977,0.9027752899599779,0.017858524744767727,NA,62.374216102777574,141.44000000000023,17653333.333333332,283022.92896547064,124811.46304675695,1.81407864343957,0.7999981146304662,0.6078409055678966,0.26805429864253355,3.200277398588527,0.4409941749347955,0.32157637743456785,2.3336671346645037,6.4096525679758305e-6,2.1476737160120848e-6,0.005580305242490597,0.0024608821062964545,0.4274611398963746,1.0680524132729998,8.557326283987916e-6
POR-341,September 2020,Hilton,Medium,Porites,0.641425182125528,5.823733124683399,5.332778878707243,360.5793708539453,444.64823153705703,6.6517669625880815,2.2875505207559175,3471.9861621758673,22.15074029633054,1766306.6550638669,1.7495777136662394,0.007507427269900201,0.7124626310283343,1.0451171524474163,NA,76.90706379081101,128.99999999999955,39125000,508730.9028780621,303294.5736434119,1.9158391341109116,1.1421826550387637,0.6588593427233957,0.3927979651162805,3.471986162175867,0.5961787890760564,0.38240408836248624,2.227019356410969,3.765918530351438e-6,1.295103833865815e-6,0.3010142044438476,0.17945828390002552,0.47799696509863715,1.5349806201550442,5.0610223642172535e-6
POR-349,January 2020,Hilton,Medium,Porites,NA,6.837272611299255,4.587508277801881,543.4726792843138,675.6029724976709,5.92447367541174,2.201752603028299,NA,19.89097228260986,1878993.1165243217,NA,NA,NA,0.005931098984630065,NA,NA,136.00000000000102,37375000,NA,274816.17647058616,NA,0.8664966299019543,NA,0.322022058823527,NA,NA,NA,NA,3.153004459308807e-6,1.1717725752508362e-6,NA,8.674656287403765e-4,0.40154015401540105,1.1885186887254813,4.324777034559643e-6
POR-349,March 2020,Hilton,Medium,Porites,NA,5.703661884758385,3.4327594676785793,548.6907644084985,672.4360848235877,7.095975921927849,2.893684202042827,1789.5606746828564,13.254642636167096,1753788.010089681,NA,NA,NA,0.39452011339355314,NA,23.71998721865934,75.59999999999967,23245833.333333336,980010.3650581645,307484.56790123595,3.9652055514604942,1.2441087962963016,1.616980213624577,0.5073379629629654,1.7895606746828565,0.31375644469126257,NA,NA,4.046085319949811e-6,1.6499623588456719e-6,0.22045640529258362,0.06916961793401706,0.37572254335259575,1.751446759259267,5.696047678795483e-6
POR-349,November 2020,Hilton,Medium,Porites,0.6780824494562501,6.137755386294068,4.955723547546051,299.048972409868,381.79797818007256,4.84951199102088,1.5524262875979489,2119.2718050534236,22.133498559320202,519637.1851500976,1.5403957282295277,0.004776260798619183,0.5805051141747302,7.671660900981064e-4,NA,46.906899443957876,135.84999999999957,11501388.88888889,245196.10175109102,84662.4136097823,2.288291657283966,0.7901116427432244,0.7325281655218429,0.2529306220095703,2.1192718050534234,0.3452845008756571,0.23413136011304433,1.437041016634194,9.33249607535322e-6,2.9875196232339098e-6,3.619951382681502e-4,1.2499131063633273e-4,0.4467240238252814,1.0430422647527946,1.232001569858713e-5
POR-349,September 2020,Hilton,Medium,Porites,0.6543848880300589,5.281401497557637,5.673380514954416,420.52713359987536,544.3211328067758,5.999238861258954,1.9775341427671638,3131.445678062925,17.93463345738848,1395995.4479221534,1.8224222241731485,0.007439832986253958,0.6871378588558327,0.365473944744007,NA,56.161330427781884,94.7199999999988,25036666.666666668,445799.0306846707,264322.91666667,1.9158048639598346,1.1359179687500143,0.6315083658070808,0.37443359375000496,3.1314456780629247,0.5929194513068263,0.3879975287542615,2.049170729411419,4.297463054187192e-6,1.4165763546798038e-6,0.11671093236721414,0.06920018198067672,0.5178907721280569,1.5103515625000192,5.7140394088669955e-6
POR-353,January 2020,Hilton,Medium,Porites,0.3338567458962609,7.953129174173833,5.575251025814466,605.3272955039853,745.835493561794,8.7765758382336,2.119065591703243,NA,32.007527405267055,1171346.486318566,NA,NA,NA,0,NA,NA,254.5599999999979,37491904.76190477,NA,147281.20978121102,NA,1.1035374436937027,NA,0.2664442567567589,NA,NA,NA,NA,7.492723921354449e-6,1.80908519934462e-6,NA,0,0.4121151936444903,1.3699817004504615,9.301809120699069e-6
POR-353,March 2020,Hilton,Medium,Porites,0.5025445669308573,4.939181769586904,3.233988063419926,633.5676615154525,774.4754614278078,6.1865211656840655,1.6582273795185758,1525.211817802371,17.00686549282977,1169462.3502064035,NA,NA,NA,1.0251857491248686,NA,25.939072233439312,84.0000000000014,19888888.888888888,766754.0577356949,236772.4867724828,4.056171800844046,1.2525396825396615,1.0872112057903291,0.3357291666666611,1.5252118178023708,0.3087984789695104,0.15518499788264006,0.7664869124553181,5.2900558659217885e-6,1.4179399441340784e-6,0.6721595893493837,0.20756185881586042,0.39568345323740484,1.5882688492063226,6.707995810055867e-6
POR-353,November 2020,Hilton,Medium,Porites,0.6647829728433778,3.4256581240899417,1.464335726618737,172.6557636153267,217.12105182865344,2.637068961495837,0.9521066520665245,966.7814828768164,29.296560358503903,329352.27790617093,1.6401357888028714,0.005489655026216751,0.667467853531171,0.01224827174067435,NA,28.32337206658456,100.36000000000023,9648888.888888888,340668.78993806266,96142.77489925135,2.727678392896818,0.7697992227979257,0.9848209434394372,0.27793393782383363,0.9667814828768164,0.282217736813317,0.18761354606788688,0.6426998682767792,8.00683383233533e-6,2.8908458083832346e-6,0.012669121158824447,0.0035754507008571436,0.29945553539019665,1.0477331606217593,1.0897679640718564e-5
POR-353,September 2020,Hilton,Medium,Porites,0.40596827980446104,2.8502455563775415,1.8193056742835843,166.09586989292637,223.00307756760023,4.152009302596229,1.398894454717879,1086.728453066322,14.840826575573859,535684.4485390526,1.1830163927035848,0.009847976675589154,0.5395503166759203,0.04758175560183288,NA,16.12794850669894,42.299999999999116,7949999.999999999,492933.1214504976,187943.26241135143,3.8206502193633427,1.4567198581560588,1.287252993855776,0.4907978723404358,1.086728453066322,0.3812753784089663,0.154785709504483,0.4411772807058977,7.750849056603774e-6,2.611415094339623e-6,0.043784402136132355,0.01669391449286422,0.38961038961039574,1.9475177304964946,1.0362264150943398e-5
POR-354,January 2020,Hilton,Medium,Porites,NA,2.594029471961676,1.980341291514323,180.54595694312872,226.74996012132212,3.0230199974862932,0.7465016189320568,NA,42.50529964743177,1073108.0160855604,NA,NA,NA,0.002446770376000074,NA,NA,110.26000000000025,45612777.777777776,NA,413683.8180462332,NA,1.16537611856823,NA,0.2877768456375832,NA,NA,NA,NA,2.817069625957639e-6,6.956444344299234e-7,NA,9.432315254883205e-4,0.4329210275927634,1.4531529642058132,3.5127140603875625e-6
POR-354,March 2020,Hilton,Medium,Porites,0.6903074064114901,NA,2.900664152690037,NA,578.8178916726612,5.353499554350093,1.4799582772054736,1370.782849270799,14.425575591436711,1490697.3056542673,NA,NA,NA,0.3317750009568232,NA,19.774331611600907,NA,21504166.666666668,1087478.8128894798,NA,3.90543225515109,NA,1.079644582650528,NA,1.370782849270799,NA,NA,0.9462615534334778,3.591272040302267e-6,9.927959697733e-7,0.24203323023286588,NA,NA,NA,4.584068010075567e-6
POR-354,November 2020,Hilton,Medium,Porites,0.6764082262339987,5.780540445844123,3.920909217142334,220.40887047266196,275.3901000349842,4.2877476163985255,1.8510892479072965,1716.7340792426155,22.316252469566933,395825.12096865295,1.4053767291826909,0.0035005901093185516,0.6398806156636263,0.003979574846644363,NA,38.31107113548774,129.00000000000045,8833333.333333332,230568.68606189848,68475.45219638218,2.4976189779433886,0.7417554909560697,1.078262073485461,0.32022771317829346,1.7167340792426156,0.2969850475619194,0.20088312923937762,1.1612130534559546,1.083242924528302e-5,4.676533018867925e-6,0.0023181079089430448,6.884433875911116e-4,0.40415704387990775,1.0619832041343633,1.5508962264150944e-5
POR-354,September 2020,Hilton,Medium,Porites,0.6870089493297397,6.545089133514247,5.400767994157906,445.09661705064366,559.2598384354976,6.437127246581473,2.268803814100277,2318.098235636445,16.36341351741008,866261.7970827611,1.949685422346295,0.007454790464554935,0.8335884946901135,0,NA,37.932000003697866,107.10000000000086,14175000,373695.033180906,132352.94117646953,2.7769001104537434,0.9835049019607764,0.9787349730143623,0.34664215686274247,2.318098235636445,0.3541736695023115,0.24332048056504146,1.5925542333077174,7.430925925925926e-6,2.6190740740740754e-6,0,0,0.452103849597131,1.330147058823519,1.005e-5
POR-355,January 2020,Hilton,Medium,Porites,0.4625073515280581,5.950929875134431,4.29153596764484,637.7929289138415,784.8293659417603,7.592430461825063,2.04391553019031,NA,23.767714116579356,1725356.4047698,NA,NA,NA,0,NA,NA,141.44000000000645,41007777.777777776,NA,289930.55555554235,NA,1.2758393429486596,NA,0.34346153846152283,NA,NA,NA,NA,4.400499769691386e-6,1.1846338093044683e-6,NA,0,0.4189944134078109,1.6193008814101826,5.585133578995855e-6
POR-355,March 2020,Hilton,Medium,Porites,0.4572721914397244,6.60692741335615,3.8540409911245375,618.4044731952496,747.1215769090279,8.041754757343549,2.1954269217298146,2193.5598490516363,25.42785617114258,1603556.3409499894,NA,NA,NA,0.4570144342711518,NA,55.77752434447824,167.99999999999926,40775000,731029.2179368942,242708.3333333344,3.666074924201553,1.2171701388888942,1.0008511610380657,0.33229166666666826,2.193559849051636,0.3320090734790385,0.15181851660763246,1.003053919230033,5.014949928469242e-6,1.3690987124463526e-6,0.2083437269645218,0.06917200775466067,0.368421052631586,1.5494618055555625,6.384048640915594e-6
POR-355,September 2020,Hilton,Medium,Porites,0.4628424082525896,3.6363106955756637,4.6896864129448526,587.0060008360753,752.4616474371803,5.76429799237884,1.9843866938713335,2939.0282332727647,12.820686652744504,1611328.1521400446,1.753413273209092,0.008625347087222143,0.7260251753843917,0.5932342366292204,NA,37.680360042359396,46.619999999998996,20658333.333333336,548252.0153764378,443121.6931217027,1.9612938477831452,1.5852050264550606,0.6751846312349348,0.5457142857142975,2.9390282332727646,0.8082445311531576,0.37408984525591266,1.36030690541032,3.5773582089552235e-6,1.2315223880597013e-6,0.20184706969235963,0.16314179020813993,0.5632582322357045,2.130919312169358,4.808880597014924e-6
POR-357,January 2020,Hilton,Medium,Porites,0.40591891269357216,7.828546146641549,6.087156944731206,651.8112245894213,804.005558731611,8.782239260959248,3.805782984989385,NA,12.978144101965334,2493936.4528835253,NA,NA,NA,0.02352874635101769,NA,NA,101.59999999999947,32366666.66666667,NA,318569.553805776,NA,1.1218225065616856,NA,0.4861417322834672,NA,NA,NA,NA,3.521436663233779e-6,1.5260144181256437e-6,NA,0.003005506502776577,0.43743078626799886,1.6079642388451527,5.047451081359423e-6
POR-357,March 2020,Hilton,Medium,Porites,1.0818517094539948,3.0545136341200507,1.9606675354149246,420.25926623446605,521.0232636831402,3.936693633190514,1.015625783344909,1450.9354683151114,15.020394568714227,1246915.7571717447,NA,NA,NA,0.3579134362764091,NA,21.793623227835134,45.880000000000365,18729166.666666664,859387.4671901962,408220.7207207174,2.7132106969319394,1.2888119369369269,0.6999799822415929,0.3324999999999974,1.4509354683151114,0.4750135838673705,0.5138942577207833,1.5696970167041358,3.1571448275862077e-6,8.145103448275865e-7,0.24667770834221422,0.11717526229982515,0.39094650205761644,1.6213119369369242,3.971655172413794e-6
POR-357,November 2020,Hilton,Medium,Porites,0.7004459365086637,5.544123950005107,3.846693930069571,221.91792594595864,278.11564978279955,4.662355866267816,2.0215292482022766,1388.374694809788,15.558815202881899,459296.6121088361,1.3173423918892808,0.004829734963331076,0.5993068205423144,0.009965479321436323,NA,21.601465308903048,86.26000000000111,7146111.11111111,330816.0353439467,82843.85707293088,3.3581394732252554,0.8409544787077715,1.456040113493449,0.3646255506607882,1.388374694809788,0.25042273717717095,0.17540758866512648,0.9724814133309723,1.0151078286558344e-5,4.40135893648449e-6,0.007177802475578559,0.0017974849428514566,0.4096228868660565,1.2055800293685597,1.4552437223042834e-5
POR-357,September 2020,Hilton,Medium,Porites,0.5225439307018269,4.514517822252413,6.437368005804382,327.94349217448234,432.0616495047255,6.91900017569315,2.8601560458516238,3512.904127790854,17.942115457102645,2070547.3715639054,1.6386593020329032,0.005881978403136271,0.7173287645580729,0.1963250484868473,NA,63.028931450555966,81.0000000000004,37150000,589411.8644410607,458641.9753086397,1.969595503889904,1.5326111111111036,0.814185625854321,0.6335462962962932,3.512904127790854,0.7781349561796994,0.40660969861863405,1.835646731114506,3.3416285329744276e-6,1.3813526244952895e-6,0.055886822226005196,0.04348748996385521,0.5877862595419853,2.166157407407397,4.722981157469717e-6
POR-362,January 2020,Hilton,Medium,Porites,0.3982951789611028,6.121969222872306,7.004634097598551,350.48291030397,438.9194524772355,7.1017069892113005,2.3712508435021014,NA,29.02007402066699,2230955.7154779434,NA,NA,NA,0,NA,NA,177.65999999999948,64742500,NA,364417.9894179905,NA,1.1600363756613794,NA,0.3873346560846573,NA,NA,NA,NA,3.1832577132486396e-6,1.062885662431942e-6,NA,0,0.5336212214682277,1.5473710317460367,4.246143375680582e-6
POR-362,November 2020,Hilton,Medium,Porites,0.7464643797374413,8.6230714592556,6.567239853075579,619.3135607184183,753.0768152388646,7.585138235954869,4.564374463971211,2171.162420473799,17.511161853810627,1224615.74071842,2.192141703739469,0.005669697172069756,0.7626798625598491,0.029946749465644452,NA,38.01957655582794,150.9999999999998,21444444.44444444,564036.9090632932,142016.18837380444,3.493583973464137,0.8796330022075066,2.102272230271541,0.5293211920529808,2.171162420473799,0.2517852752041589,0.18794873928229341,1.620695409508216,6.193892487046633e-6,3.727189119170985e-6,0.013792956797358976,0.0034728634231021038,0.43233082706767373,1.4089541942604873,9.921081606217618e-6
POR-362,September 2020,Hilton,Medium,Porites,0.8886091724525392,6.308583708104869,5.793597282953414,426.916082962055,554.8672191467736,7.7892233248344676,4.305179225427272,3074.170928117517,13.048887644027081,1736738.0744038667,2.396398611352278,0.01562257727981937,1.065270586091201,0,NA,40.114511039539934,82.32000000000016,22662500,564945.1884796029,275297.6190476185,2.533763901542142,1.2347023809523787,1.4004358658298706,0.6824319727891144,3.074170928117517,0.4872996967874132,0.43301898029863656,2.7317364844121617,4.484972972972974e-6,2.4788880308880316e-6,0,0,0.4787234042553175,1.917134353741493,6.963861003861006e-6
POR-365,January 2020,Hilton,Medium,Porites,NA,4.729375468319253,3.4836917512175054,418.6734964692905,524.930827169065,5.818838483102791,2.9298903291904947,NA,13.735428797131437,1970573.1117997118,NA,NA,NA,0.010641229151144037,NA,NA,64.95999999999924,27066666.666666668,NA,416666.6666666716,NA,1.2303608630952527,NA,0.6195089285714362,NA,NA,NA,NA,2.952866071428572e-6,1.4868214285714295e-6,NA,0.002250028407012008,0.4241645244216078,1.849869791666689,4.439687500000002e-6
POR-365,March 2020,Hilton,Medium,Porites,0.33875847789952845,4.844167535564069,59.17591023558527,793.0629230355939,1027.322636020328,5.098975641033381,1.5051782687209467,2251.4838601577203,14.305863596009766,1894036.8857487908,NA,NA,NA,0.39128541987609483,NA,32.20942099203388,69.29999999999836,27095833.333333336,841239.3796223394,390993.2659932753,2.2647178295456176,1.0526010101010352,0.6685272301332448,0.31071969696970425,2.2514838601577205,0.46478240969746953,0.1574489816635898,0.7627092454823842,2.692120559741658e-6,7.946932185145316e-7,0.17379001768579616,0.08077454320137017,0.9243336199484109,1.3633207070707396,3.4868137782561894e-6
POR-365,November 2020,Hilton,Medium,Porites,0.7109476974538524,6.27795944764828,4.646002327550549,311.8337134414643,389.10997094823574,7.433239331741638,2.8178980167503904,2020.9326535365153,17.609224927601577,895364.033992956,1.927223187212772,0.00492301956871355,0.6547088814947615,0.009180098810343264,NA,35.58705765965921,110.54999999999993,15766666.666666668,443044.9636340532,142620.2321724711,3.678123226290544,1.184021558872306,1.3943552308975917,0.4488557213930353,2.0209326535365153,0.32190916019592253,0.22886057623059444,1.4367774167410898,8.301918604651163e-6,3.1472093023255827e-6,0.004542506052479592,0.0014622743085386004,0.4253037884202946,1.6328772802653413,1.1449127906976746e-5
POR-365,September 2020,Hilton,Medium,Porites,0.6596883764200672,5.4329089521663905,7.911323603025795,285.08302911458077,361.8858786059023,7.376037380363278,2.677177904921281,2682.194944811159,21.424986324054764,1834306.888489174,1.7036223413895422,0.006923184960791452,0.6526402145334053,0,NA,57.465990011027905,116.39999999999961,39300000,683882.7625254208,337628.8659793826,2.7500004780161835,1.357658934707908,0.9981295021454037,0.49277061855670296,2.682194944811159,0.4936940722596916,0.3256842409772073,1.7694128283845854,4.021157760814248e-6,1.4595038167938937e-6,0,0,0.5928646379853094,1.850429553264611,5.480661577608142e-6
POR-367,January 2020,Hilton,Medium,Porites,NA,4.962532827492779,3.1877381009935206,763.8832117416246,930.7111368362886,5.415895237684857,4.495744583406627,NA,17.99081297868395,2128987.8488317253,NA,NA,NA,0.008001284147231039,NA,NA,89.28000000000225,38302222.22222223,NA,429012.34567900165,NA,1.0913570601851574,NA,0.9059374999999774,NA,NA,NA,NA,2.5438826438848912e-6,2.111681654676259e-6,NA,0.0016123387845221628,0.39112050739956933,1.9972945601851348,4.65556429856115e-6
POR-367,March 2020,Hilton,Medium,Porites,0.6176514203013383,5.775000267907045,4.15625019281191,621.9054210075714,775.5474215992034,6.621951696086724,2.144698016160987,2725.0616717508624,17.48571347453749,2413541.7786328723,NA,NA,NA,0.7171464636735518,NA,47.64964759267971,100.97999999999985,42202499.99999999,885683.3603630564,417929.2929292935,2.4300190211225923,1.1466582491582513,0.7870273316724649,0.3713762626262632,2.7250616717508622,0.47187212906199033,0.2914524907157548,1.6831382119656597,2.7436656596173224e-6,8.886102719033235e-7,0.26316705823864256,0.12418120007004908,0.41850220264317306,1.5180345117845144,3.6322759315206457e-6
